invoice_no,account_name,branch_code,pharmacy_id,alias_id,supplier_code,match_score,match_method,match_status,entry_date,total_after_discount,record_state
319974,El-family mohandessin Station St.,730,,,,0.0,unmatched,UNMATCHED,28012026,772.66,CLSD
319977,Gree nLeaf (2),740,,,,0.0,unmatched,UNMATCHED,05012026,3418.66,
319978,el GREEN LEAF Branch 2,734,,,,0.0,unmatched,UNMATCHED,28012026,2738.85,CLSD
319979,El-Metro Obour Mall,778,,,,0.0,unmatched,UNMATCHED,15012026,2767.31,
319980,SALAMTEK r.2,774,,,,0.0,unmatched,UNMATCHED,15-Jan-2026,2795.42,CLSD
319981,Salamtek,754,,,,0.0,unmatched,UNMATCHED,22012026,4125.69,
319983,el Ebn Sina Mohandessin br.2,728,,,,0.0,unmatched,UNMATCHED,08012026,1682.06,
319984,el Ebn Sina Mohandessin br.2,753,,,,0.0,unmatched,UNMATCHED,13012026,5848.27,CLSD
319985,SILVER CARE WH-506,772,,,,0.0,unmatched,UNMATCHED,11012026,1480.76,CLSD
319986,el MISR MOHANDESSIN 011,734,,,,0.0,unmatched,UNMATCHED,25-Jan-2026,2431.48,
319987,Misr Mohandessin 04,741,,,,0.0,unmatched,UNMATCHED,08012026,4659.65,CLSD
319990,Ebn SinaImbaba,749,,,,0.0,unmatched,UNMATCHED,23012026,2938.33,
319992,PY/Ebn Sina Nozha Mall,778,,,,0.0,unmatched,UNMATCHED,12012026,4930.4,CLSD
319993,PY/ebn sina nozha22,762,,,,0.0,unmatched,UNMATCHED,02012026,6196.62,CLSD
319994,Mira 11,701,,,,0.0,unmatched,UNMATCHED,07012026,5070.07,CLSD
319995,El-Mira,766,,,,0.0,unmatched,UNMATCHED,07-Jan-2026,4835.56,
319996,Ph/Mira Station St.,772,,,,0.0,unmatched,UNMATCHED,11012026,6108.01,CLSD
319998,al amal mohandessin,767,,,,0.0,unmatched,UNMATCHED,11-Jan-2026,3487.56,
319999,PY/AL AMAL MOHANDESSIN (2),725,,,,0.0,unmatched,UNMATCHED,28012026,3850.21,
320000,el al amal mohandessin,765,,,,0.0,unmatched,UNMATCHED,12012026,1378.28,CLSD
320001,el Family (2),749,,,,0.0,unmatched,UNMATCHED,19-Jan-2026,1818.79,CLSD
320003,El-Salamtek Mohandessin Mall,721,,,,0.0,unmatched,UNMATCHED,04012026,384.96,
320005,EL Life Line,752,,,,0.0,unmatched,UNMATCHED,09-Jan-2026,184.45,CLSD
320006,EL Ebn Sina,751,,,,0.0,unmatched,UNMATCHED,28-Jan-2026,5594.43,CLSD
320007,El-el shif dokki Branch 2,778,,,,0.0,unmatched,UNMATCHED,15012026,4313.47,CLSD
320008,el shifa dokki Branch 2,708,,,,0.0,unmatched,UNMATCHED,19012026,3461.43,
320009,PY/el shifa dokki-A,725,,,,0.0,unmatched,UNMATCHED,06012026,1171.16,
320010,EL EL SHIFA DOKKI Station St.,779,,,,0.0,unmatched,UNMATCHED,25012026,2709.42,
320011,el SALAMTEK br.2,758,,,,0.0,unmatched,UNMATCHED,17012026,4017.99,CLSD
320016,Hope PH.184,737,,,,0.0,unmatched,UNMATCHED,06012026,1657.81,
320038,Misr PH. Nasr 011380,780,,,,0.0,unmatched,UNMATCHED,01012026,2068.38,CLSD
320040,sta rcare ph. mohandessin Main Road,753,,,,0.0,unmatched,UNMATCHED,21012026,5540.53,CLSD
320044,PY/Misr Smouha Mall,756,,,,0.0,unmatched,UNMATCHED,06022026,1367.81,
320051,elB lue Wave Branch 1,746,,,,0.0,unmatched,UNMATCHED,01022026,6013.08,CLSD
320053,PH Metro Smouha Mall,764,,,,0.0,unmatched,UNMATCHED,25022026,2306.49,CLSD
320054,el Union Phar mRehab View,726,,,,0.0,unmatched,UNMATCHED,15022026,1926.91,
320056,El Zahraa Maadi,719,,,,0.0,unmatched,UNMATCHED,10022026,2164.03,CLSD
320057,EL ZAHRAA MADI 6th one582,749,,,,0.0,unmatched,UNMATCHED,23022026,3095.59,CLSD
320058,El Zahraa Maadi br.2,712,,,,0.0,unmatched,UNMATCHED,16022026,2903.0,CLSD
320059,CARE 24 WH-580,779,,,,0.0,unmatched,UNMATCHED,06022026,7603.48,CLSD
320061,PH care 24 seven 011,730,,,,0.0,unmatched,UNMATCHED,01022026,1871.94,
320062,P/YEl Nasr Marg Branch 2,705,,,,0.0,unmatched,UNMATCHED,14022026,4473.47,CLSD
320063,el zahraa smohua 04,729,,,,0.0,unmatched,UNMATCHED,14022026,3080.67,
320065,El Touratth 04,774,,,,0.0,unmatched,UNMATCHED,19022026,7237.04,CLSD
320066,PH/BLUE WAVE WH-587,723,,,,0.0,unmatched,UNMATCHED,20-Feb-2026,3952.54,
320067,PY/Misr Smouha968,752,,,,0.0,unmatched,UNMATCHED,06022026,2636.17,CLSD
320068,EL Star Care Smouha,780,,,,0.0,unmatched,UNMATCHED,02022026,4723.98,
320069,Ph/Star Care Smouha 011,715,,,,0.0,unmatched,UNMATCHED,04-Feb-2026,1619.9,
320070,PY/STAR CARE WH-591,700,,,,0.0,unmatched,UNMATCHED,13-Feb-2026,6112.29,
320072,el nasr mouha,703,,,,0.0,unmatched,UNMATCHED,28022026,6228.74,
320073,Ph/MIRA BANHAMain Road,778,,,,0.0,unmatched,UNMATCHED,19022026,2192.24,
320075,EL SHIFA-A,729,,,,0.0,unmatched,UNMATCHED,06022026,2426.12,CLSD
320077,PY/HEALTHH GATE OCT CITY 04,713,,,,0.0,unmatched,UNMATCHED,03022026,2549.73,CLSD
320080,Metro Oct City Statio St.686,762,,,,0.0,unmatched,UNMATCHED,11022026,3106.17,CLSD
320082,EL Al AmalS tation St.113,727,,,,0.0,unmatched,UNMATCHED,28-Feb-2026,3154.35,
320083,Ph/Mira Smouha Mall,781,,,,0.0,unmatched,UNMATCHED,01022026,2611.23,CLSD
320084,mira smouha,704,,,,0.0,unmatched,UNMATCHED,01022026,5720.51,CLSD
320085,Ph/Mira Smouha Mall,781,,,,0.0,unmatched,UNMATCHED,11022026,5066.58,CLSD
320086,mira smouha,749,,,,0.0,unmatched,UNMATCHED,16022026,1045.42,CLSD
320088,alpha pharma 04,747,,,,0.0,unmatched,UNMATCHED,07022026,2286.12,
320089,PH CITY CARE SMOUHA Braanch 1,726,,,,0.0,unmatched,UNMATCHED,18022026,4157.52,
320091,green leaf 6th Znoe,746,,,,0.0,unmatched,UNMATCHED,05022026,9479.33,
320092,el zahraa smouha Station St.,708,,,,0.0,unmatched,UNMATCHED,24-Feb-2026,1825.72,CLSD
320094,el Sunrise Nozha Main Road,716,,,,0.0,unmatched,UNMATCHED,16022026,4986.11,CLSD
320096,SAAMTEK,717,,,,0.0,unmatched,UNMATCHED,15022026,2889.71,CLSD
320099,Ph/GOLDEN CARE Branch 1,721,,,,0.0,unmatched,UNMATCHED,04022026,3987.54,CLSD
320100,Ph/Golden Care Haram br.2,710,,,,0.0,unmatched,UNMATCHED,21022026,990.81,
320101,GOLDEN CARE HARAM 6th Zone,722,,,,0.0,unmatched,UNMATCHED,24022026,3332.35,CLSD
320102,Blu eWave Rehab View Branch 1,718,,,,0.0,unmatched,UNMATCHED,16022026,2794.48,
320109,EL alpha pharma Branch 2,770,,,,0.0,unmatched,UNMATCHED,18022026,2511.4,CLSD
320113,Ph/Al Amal (2),740,,,,0.0,unmatched,UNMATCHED,24-Feb-2026,4573.98,CLSD
320114,silver care mouha Mall,752,,,,0.0,unmatched,UNMATCHED,27022026,3473.06,CLSD
320115,el shifa 6th Zone,748,,,,0.0,unmatched,UNMATCHED,09-Feb-2026,4834.36,CLSD
320118,el Alpha Pharma Smouha-A,721,,,,0.0,unmatched,UNMATCHED,16022026,4002.04,CLSD
320121,UNION PHAR MAADI br.2,750,,,,0.0,unmatched,UNMATCHED,28022026,5164.7,CLSD
320122,CARE 24 WH-643,753,,,,0.0,unmatched,UNMATCHED,12022026,1437.96,
320123,EL Care 24 Seven 6th Zone,721,,,,0.0,unmatched,UNMATCHED,25022026,2464.34,
320124,El-l shifa 04,704,,,,0.0,unmatched,UNMATCHED,11022026,4780.46,
320125,E SHIFFA (2),780,,,,0.0,unmatched,UNMATCHED,18022026,3691.03,
320126,EL Life Line Smouha (2),737,,,,0.0,unmatched,UNMATCHED,23022026,2259.65,
320127,Ph/LIFE LINE SMOUHA bbr.2,705,,,,0.0,unmatched,UNMATCHED,11-Feb-2026,5858.66,
320132,EL EL WH-653,709,,,,0.0,unmatched,UNMATCHED,03022026,1079.73,
320135,Life Line Smouah Main Road,743,,,,0.0,unmatched,UNMATCHED,21022026,6137.96,
320136,PY/union pharm rehab  view-A,734,,,,0.0,unmatched,UNMATCHED,18022026,1838.68,CLSD
320137,Ph/LIFE LINE REHAB VIEW Branch 1,722,,,,0.0,unmatched,UNMATCHED,13022026,5465.98,CLSD
320138,PH/LIFE LINE WH-659,766,,,,0.0,unmatched,UNMATCHED,01022026,2922.49,
320139,EL eltourath,778,,,,0.0,unmatched,UNMATCHED,25022026,3852.89,CLSD
320140,Al Nozha Helwan 011306,715,,,,0.0,unmatched,UNMATCHED,19022026,1647.79,
320141,el Al Nozha Branch 2,710,,,,0.0,unmatched,UNMATCHED,19022026,1370.49,
320142,PY/al nozha 011,754,,,,0.0,unmatched,UNMATCHED,15022026,3059.42,
320143,AL NOZHA,767,,,,0.0,unmatched,UNMATCHED,10022026,2469.47,CLSD
320145,El-Ebn Sina Faisal Mall,717,,,,0.0,unmatched,UNMATCHED,11022026,6563.04,
320146,EL Omega Square 04,776,,,,0.0,unmatched,UNMATCHED,22022026,4220.81,CLSD
320147,PH SUNRISE OCT CITY Branch 2,707,,,,0.0,unmatched,UNMATCHED,19-Feb-2026,1190.83,
320149,PhMISR MONTAZA Branch 1,762,,,,0.0,unmatched,UNMATCHED,12022026,2855.97,
320151,el Green Leaf Smouha 6th Zone,763,,,,0.0,unmatched,UNMATCHED,01022026,6815.86,CLSD
320152,El Zahraa Smouha-A,709,,,,0.0,unmatched,UNMATCHED,19022026,5273.95,CLSD
320153,El Zahraa Somuha br.2,780,,,,0.0,unmatched,UNMATCHED,21022026,3373.25,
320155,EL el baraka helwan,719,,,,0.0,unmatched,UNMATCHED,25022026,5526.49,CLSD
320157,PH El Shif Zayed Mai Road,734,,,,0.0,unmatched,UNMATCHED,20022026,2036.1,
320159,PY/EL HOKAMA 6th Zone,733,,,,0.0,unmatched,UNMATCHED,04022026,4202.72,CLSD
320160,el el hkoamaa smouha,762,,,,0.0,unmatched,UNMATCHED,17022026,1654.08,CLSD
320161,PH Blue Wave Main Road,743,,,,0.0,unmatched,UNMATCHED,27022026,4927.45,CLSD
320162,CARE 24 SEVEN,751,,,,0.0,unmatched,UNMATCHED,03022026,2792.2,CLSD
320163,el Care 24 Seven Branch 2227,709,,,,0.0,unmatched,UNMATCHED,27022026,2015.32,
320165,omega bbr.2,776,,,,0.0,unmatched,UNMATCHED,23022026,3105.61,
320166,EL MOGEA,748,,,,0.0,unmatched,UNMATCHED,07022026,5347.69,
320167,ePl harma Plus Helwan-A,725,,,,0.0,unmatched,UNMATCHED,11022026,2802.67,
320169,Ph/Metro Mall830,715,,,,0.0,unmatched,UNMATCHED,24022026,3114.89,
320170,el Blue Wave Madai 011,720,,,,0.0,unmatched,UNMATCHED,21022026,6303.29,
320171,PH Blue Wave Maadi,751,,,,0.0,ambiguous_exact_name,AMBIGUOUS,21022026,705.44,CLSD
320172,el Golden Care Banha (2),721,,,,0.0,unmatched,UNMATCHED,11-Feb-2026,2860.17,
320174,Ph/STAR CARE SMOUHA (2),780,,,,0.0,unmatched,UNMATCHED,15022026,2774.45,
320176,EL EL NASR BANHA 6th Zone,745,,,,0.0,unmatched,UNMATCHED,28022026,2131.06,CLSD
320177,ALPHA PHARMA Mall,724,,,,0.0,unmatched,UNMATCHED,28022026,4472.83,
320179,Blue Wave Branch 2,730,,,,0.0,unmatched,UNMATCHED,19022026,2280.63,
320180,el Mira Marg-A355,727,,,,0.0,unmatched,UNMATCHED,12022026,2021.64,
320181,El-MIRA DOKKI Mall,765,,,,0.0,unmatched,UNMATCHED,14022026,1905.57,CLSD
320182,El-El Baraka br.2,722,,,,0.0,unmatched,UNMATCHED,27022026,6156.84,CLSD
320185,GOLDEN CARE SMOUHA Branch 1,745,,,,0.0,unmatched,UNMATCHED,26022026,2606.92,
320186,PH goolden care smouhaa 011,764,,,,0.0,unmatched,UNMATCHED,25022026,5461.98,
320187,El-Golden Car eSmouha Branch 1,709,,,,0.0,unmatched,UNMATCHED,03022026,1540.8,
320189,EL GOLDEN CAE SMOUHA 011,733,,,,0.0,unmatched,UNMATCHED,15022026,3617.7,
320192,GREEN LEAF WH-713,751,,,,0.0,unmatched,UNMATCHED,22022026,3303.29,
320193,green leaf smouha,730,,,,0.0,unmatched,UNMATCHED,02022026,2360.76,
320195,EL TOURATH,767,,,,0.0,unmatched,UNMATCHED,21022026,4471.15,
320196,EL TOURATH,779,,,,0.0,unmatched,UNMATCHED,09022026,5344.72,CLSD
320197,EL Salaamtek (2),715,,,,0.0,unmatched,UNMATCHED,26-Feb-2026,764.89,
320200,Ebn Snia Smouha 04312,727,,,,0.0,unmatched,UNMATCHED,23022026,2516.61,CLSD
320201,Elite rb.2,722,,,,0.0,unmatched,UNMATCHED,25022026,3369.54,
320202,STAR CARE MAADI (2),743,,,,0.0,unmatched,UNMATCHED,09-Feb-2026,1481.53,
320203,EL STAR CARE  MAADI39,764,,,,0.0,unmatched,UNMATCHED,25022026,3338.49,
320204,STAR CARE MAAD Mall,753,,,,0.0,unmatched,UNMATCHED,24022026,4787.18,CLSD
320205,Ph/Union Pharm Smouha Branch 2943,709,,,,0.0,unmatched,UNMATCHED,01022026,1283.22,CLSD
320206,UNION PHARM SMOUHA Branch 1,767,,,,0.0,unmatched,UNMATCHED,09022026,3216.95,CLSD
320207,Al Nozha br.2,743,,,,0.0,unmatched,UNMATCHED,18022026,7424.32,CLSD
320208,Al Nozha br.2,724,,,,0.0,unmatched,UNMATCHED,07-Feb-2026,3172.21,CLSD
320211,el MISR Mall,776,,,,0.0,unmatched,UNMATCHED,11022026,3728.1,CLSD
320212,El-dr medhat smoha Mall,737,,,,0.0,unmatched,UNMATCHED,11022026,2909.02,
320214,EL green leaf smouha682,729,,,,0.0,unmatched,UNMATCHED,08022026,1552.6,CLSD
320216,PH Misr Smouha br.2,743,,,,0.0,unmatched,UNMATCHED,07022026,965.14,
320217,EL EL BARAKA br.2,759,,,,0.0,unmatched,UNMATCHED,03-Feb-2026,5308.39,CLSD
320219,PYY/ANGEL,774,,,,0.0,unmatched,UNMATCHED,03022026,4700.94,
320221,Ph/el baraka 011463,758,,,,0.0,unmatched,UNMATCHED,03022026,1521.89,
320222,El Baraka br.2,772,,,,0.0,unmatched,UNMATCHED,14022026,2835.33,
320223,el grene leaf 011,748,,,,0.0,unmatched,UNMATCHED,02022026,2139.87,
320224,EL DR MEDHAT SMOUHA br.2,759,,,,0.0,unmatched,UNMATCHED,15-Feb-2026,4270.63,
320230,PY/EL BARAKA SMOUHA,762,,,,0.0,unmatched,UNMATCHED,22022026,946.95,
320233,EL EN SINA SMOUHA Main Road,782,,,,0.0,unmatched,UNMATCHED,15022026,3447.94,
320234,Ph/EBN SINA SMOUHA,721,,,,0.0,unmatched,UNMATCHED,13-Feb-2026,2300.64,
320235,El-alpha pharma smouha Branch 1428,726,,,,0.0,unmatched,UNMATCHED,04022026,579.0,
320237,Ph/ELITE AGAMI (2)478,774,,,,0.0,unmatched,UNMATCHED,18022026,821.68,
320238,Elite Agami,717,,,,0.0,unmatched,UNMATCHED,24022026,3381.14,CLSD
320239,Elite Agami,740,,,,0.0,unmatched,UNMATCHED,25022026,8266.75,
320240,el Health Gate Smuha br.2,728,,,,0.0,unmatched,UNMATCHED,01022026,2935.95,CLSD
320241,PY/HEALTH GATE SMOUHA 6th Zone,756,,,,0.0,unmatched,UNMATCHED,04022026,1430.19,CLSD
320242,el Health Gte Smuha br.2,705,,,,0.0,unmatched,UNMATCHED,06022026,5780.59,CLSD
320243,PY/Life Line Smouha-A,731,,,,0.0,unmatched,UNMATCHED,18022026,4411.83,
320244,DR MEDHAT Main Road,710,,,,0.0,unmatched,UNMATCHED,09022026,1193.55,CLSD
320245,EL EL HOKAMA Maall,751,,,,0.0,unmatched,UNMATCHED,16022026,2384.7,CLSD
320248,SUNRISE br.2,733,,,,0.0,unmatched,UNMATCHED,06022026,2376.7,
320249,El-Sunrise 04,779,,,,0.0,unmatched,UNMATCHED,21-Feb-2026,803.3,
320250,El-Sunrise 04,762,,,,0.0,unmatched,UNMATCHED,01022026,4672.96,CLSD
320251,El-Sunrise 04,727,,,,0.0,unmatched,UNMATCHED,25022026,2773.73,CLSD
320256,Ph/Family Montaza br.2,775,,,,0.0,unmatched,UNMATCHED,02022026,3961.02,
320257,el aFmily Montaza Station St.,729,,,,0.0,unmatched,UNMATCHED,12022026,1951.11,
320258,Mria Marg Branch 1,717,,,,0.0,unmatched,UNMATCHED,21022026,5058.87,CLSD
320259,Nile Care Dokki br.2,718,,,,0.0,unmatched,UNMATCHED,17-Feb-2026,2175.46,
320260,Ph/Metro Montaza Branch 1,708,,,,0.0,unmatched,UNMATCHED,22022026,983.78,
320261,PY/ETRO MONTAZA Main Road,771,,,,0.0,unmatched,UNMATCHED,18022026,5798.64,CLSD
320262,PH/METRO MONTAZA WH-783,735,,,,0.0,unmatched,UNMATCHED,07022026,5944.14,
320263,PH MIRA Brancch 2,739,,,,0.0,unmatched,UNMATCHED,21022026,7041.59,CLSD
320264,El-Mira Branch 1,704,,,,0.0,unmatched,UNMATCHED,08022026,7822.73,CLSD
320265,PY/Mira 6th Zone,764,,,,0.0,unmatched,UNMATCHED,07022026,2236.14,
320266,P/hMIRA,736,,,,0.0,unmatched,UNMATCHED,17022026,2000.07,CLSD
320267,El-Mira Branch 1,734,,,,0.0,unmatched,UNMATCHED,20022026,6200.2,CLSD
320268,P/hMIRA,706,,,,0.0,unmatched,UNMATCHED,03022026,5263.34,CLSD
320269,Ph/Care 4 Seven br.2,778,,,,0.0,unmatched,UNMATCHED,11022026,5876.29,
320270,EL CARE 24 SEVEN Maiin Road996,780,,,,0.0,unmatched,UNMATCHED,08022026,7309.67,
320271,Care 24 even Mall,755,,,,0.0,unmatched,UNMATCHED,22022026,3066.12,CLSD
320272,Care 24 even Mall,721,,,,0.0,unmatched,UNMATCHED,23022026,1658.85,
320273,Ph/CARE 24 SEVEN  011,772,,,,0.0,unmatched,UNMATCHED,11022026,2315.98,CLSD
320274,Ebn Sina Marg Main Road,739,,,,0.0,unmatched,UNMATCHED,23022026,1950.14,CLSD
320275,el El Faraby Smouha,715,,,,0.0,unmatched,UNMATCHED,21022026,5780.15,
320276,el El Faraby Smouha  Branch 1,711,,,,0.0,unmatched,UNMATCHED,04022026,4929.03,CLSD
320277,Al Amal Maaadi-A,711,,,,0.0,unmatched,UNMATCHED,07022026,3455.44,CLSD
320285,PH MIRA SMOUHA 6th Zone,774,,,,0.0,unmatched,UNMATCHED,27022026,2132.35,
320286,EL OmegaS mouha,764,,,,0.0,unmatched,UNMATCHED,13022026,5492.03,
320287,EL Alpha hParma Smouha,779,,,,0.0,unmatched,UNMATCHED,12-Feb-2026,2654.33,CLSD
320290,family smouha Branch 1,754,,,,0.0,unmatched,UNMATCHED,10022026,6323.69,CLSD
320291,E-Mira,776,,,,0.0,unmatched,UNMATCHED,27022026,1117.14,CLSD
320294,Life Line Smouha 011,758,,,,0.0,unmatched,UNMATCHED,24022026,3349.78,
320296,El Tourat hHelwn br.2,728,,,,0.0,unmatched,UNMATCHED,17022026,2452.34,CLSD
320299,El Tourath Helwan (2),746,,,,0.0,unmatched,UNMATCHED,23-Feb-2026,2350.74,CLSD
320302,el hokama smouha Main Road,707,,,,0.0,unmatched,UNMATCHED,27022026,2582.83,
320303,EL HOKAMA SMOUHA (2),718,,,,0.0,unmatched,UNMATCHED,27022026,3352.98,
320306,PH SILVER CARE SOMUHA 6th Zone,709,,,,0.0,unmatched,UNMATCHED,09022026,1185.12,
320307,El-UNION PHARM OCT CITY Station St.,721,,,,0.0,unmatched,UNMATCHED,10022026,2608.5,CLSD
320308,PY/Union Pharm Oct City,713,,,,0.0,unmatched,UNMATCHED,17022026,6788.35,
320309,PY/Union Pharm Oct City,728,,,,0.0,unmatched,UNMATCHED,26022026,6419.97,
320310,PY/EL TOURATH WH-831,706,,,,0.0,unmatched,UNMATCHED,01022026,1363.67,CLSD
320317,Ph/SUNIRSE,773,,,,0.0,unmatched,UNMATCHED,03022026,776.19,CLSD
320318,EL sunrise r.2,700,,,,0.0,unmatched,UNMATCHED,12022026,4749.96,
320319,PY/Blue Wave Main Raod,715,,,,0.0,unmatched,UNMATCHED,07022026,3768.98,
320320,Blue Waev 04948,750,,,,0.0,unmatched,UNMATCHED,21022026,2304.46,
320321,PY/Blue Wave Main Road,778,,,,0.0,unmatched,UNMATCHED,23022026,3451.38,CLSD
320323,Blue Wave Main Road,780,,,,0.0,unmatched,UNMATCHED,07022026,1382.6,
320325,Blue Wave Main Rooad,736,,,,0.0,unmatched,UNMATCHED,28-Feb-2026,5213.38,CLSD
320326,Ph/alpha pharma square,708,,,,0.0,unmatched,UNMATCHED,12022026,2014.79,CLSD
320327,El-Star Care Agami 6th Zone,701,,,,0.0,unmatched,UNMATCHED,05022026,435.83,
320328,el Fammily Smouha (2),739,,,,0.0,unmatched,UNMATCHED,03022026,1111.93,CLSD
320329,DR MEHDAT,761,,,,0.0,unmatched,UNMATCHED,22022026,4691.22,
320330,PH El Baraka Obour Branch 2,716,,,,0.0,unmatched,UNMATCHED,22022026,2129.5,
320331,el Golden Care Smouha Brannch 2,738,,,,0.0,unmatched,UNMATCHED,02022026,3480.76,CLSD
320332,El-HEALTH GATE HELWAN 011,763,,,,0.0,unmatched,UNMATCHED,20022026,5536.74,CLSD
320334,el METRO SMOUHA Main Road,700,,,,0.0,unmatched,UNMATCHED,22022026,1715.36,
320335,PY/Dr MedhatMontaza br.2,739,,,,0.0,unmatched,UNMATCHED,11022026,1315.11,
320336,PY/Dr MedhatMontaza br.2,717,,,,0.0,unmatched,UNMATCHED,06022026,9210.89,
320338,PH el shifa smouha,714,,,,0.0,unmatched,UNMATCHED,20022026,1142.56,CLSD
320339,PH BETTER WH-860,743,,,,0.0,unmatched,UNMATCHED,28022026,1966.87,CLSD
320342,EL ZAAHRAA MONTAZA-A982,759,,,,0.0,unmatched,UNMATCHED,07022026,3236.7,
320343,EL NASR SQUARE (2),745,,,,0.0,unmatched,UNMATCHED,24022026,5376.92,
320344,Ph/pharma plus,777,,,,0.0,unmatched,UNMATCHED,11022026,3770.69,
320345,Pharma PlusS tation St.,762,,,,0.0,unmatched,UNMATCHED,07022026,3036.41,CLSD
320349,PH sunrrise smouha Branch 2623,779,,,,0.0,unmatched,UNMATCHED,16022026,995.44,CLSD
320351,PH sunrrise smouha Branch 2623,748,,,,0.0,unmatched,UNMATCHED,03022026,2390.69,
320352,Family Oct City Station St.,740,,,,0.0,unmatched,UNMATCHED,11022026,2898.61,CLSD
320355,El-HOPE SMOUHA Main Road994,710,,,,0.0,unmatched,UNMATCHED,17-Feb-2026,4846.03,
320356,Hope mSohua (2),755,,,,0.0,unmatched,UNMATCHED,20022026,6883.6,
320357,el Hope Smouha Branch 2,773,,,,0.0,unmatched,UNMATCHED,27-Feb-2026,8248.79,CLSD
320359,El-el zahraa maadi Main Road46,771,,,,0.0,unmatched,UNMATCHED,25-Feb-2026,2584.4,CLSD
320361,EL ZAHRAA WH-882,704,,,,0.0,unmatched,UNMATCHED,10022026,1127.24,CLSD
320362,PY/lE Baraka Marg Main Road,728,,,,0.0,unmatched,UNMATCHED,28022026,4299.82,CLSD
320363,PY/el baraka square Main Road,712,,,,0.0,unmatched,UNMATCHED,16-Feb-2026,4766.18,
320364,EL BARAKA SUAARE602,712,,,,0.0,unmatched,UNMATCHED,20022026,2137.33,
320365,El Baraka Square 011,713,,,,0.0,unmatched,UNMATCHED,10022026,2126.6,
320367,elite Station St.,736,,,,0.0,unmatched,UNMATCHED,14-Feb-2026,2182.44,
320368,el Elite br.2,718,,,,0.0,unmatched,UNMATCHED,28-Feb-2026,1651.81,
320369,Blue Wave br.2741,736,,,,0.0,unmatched,UNMATCHED,19022026,5697.45,CLSD
320370,el BLUE AWV EMall,782,,,,0.0,unmatched,UNMATCHED,03022026,4735.92,CLSD
320371,Blue Wave br.241,771,,,,0.0,unmatched,UNMATCHED,16022026,5649.53,CLSD
320374,Angel Smouha 6th Zone,709,,,,0.0,unmatched,UNMATCHED,01022026,1637.6,
320375,agnel smouha Main Road451,744,,,,0.0,unmatched,UNMATCHED,12022026,4599.16,CLSD
320377,el Omega Oct City,733,,,,0.0,unmatched,UNMATCHED,26022026,2826.62,CLSD
320380,Misr Smmouha br.2,753,,,,0.0,unmatched,UNMATCHED,28022026,2462.63,CLSD
320381,El-misr smouha,780,,,,0.0,unmatched,UNMATCHED,08022026,4477.68,CLSD
320382,Ph/misr smuha 6t hZone,727,,,,0.0,unmatched,UNMATCHED,23022026,916.45,CLSD
320383,El-ANGEL Barnch 2,732,,,,0.0,unmatched,UNMATCHED,01022026,3336.1,
320385,Ph/omega smouha,716,,,,0.0,unmatched,UNMATCHED,18022026,1816.09,CLSD
320389,El-Elite 6th Znoe,710,,,,0.0,unmatched,UNMATCHED,23022026,856.17,CLSD
320390,elite-A,763,,,,0.0,unmatched,UNMATCHED,09022026,6212.2,
320394,EL El Shifa Branch 2,721,,,,0.0,unmatched,UNMATCHED,02022026,1677.85,
320396,PY/el hokama,736,,,,0.0,unmatched,UNMATCHED,21022026,5550.38,
320399,PH El Nasr 011392,700,,,,0.0,unmatched,UNMATCHED,02022026,6662.97,
320401,PH Mria Obour br.2,735,,,,0.0,unmatched,UNMATCHED,24022026,3393.82,
320403,Ph/MRA OBOUR,724,,,,0.0,unmatched,UNMATCHED,12022026,6612.44,CLSD
320404,PY/mira obou Station St.,720,,,,0.0,unmatched,UNMATCHED,13022026,4491.99,CLSD
320405,PH MISR WH-926,781,,,,0.0,unmatched,UNMATCHED,17022026,2843.17,CLSD
320406,star care 04,779,,,,0.0,unmatched,UNMATCHED,19022026,1177.48,
320407,EL Mira Main Road,715,,,,0.0,unmatched,UNMATCHED,19022026,1982.22,CLSD
320408,EL BETTER LIFE,736,,,,0.0,unmatched,UNMATCHED,20022026,2497.13,CLSD
320409,Ph/Better Life 011804,741,,,,0.0,unmatched,UNMATCHED,02022026,4658.07,
320412,EL pharma plus br.2,708,,,,0.0,unmatched,UNMATCHED,22022026,3071.62,
320413,P/star care nasr-A,747,,,,0.0,unmatched,UNMATCHED,07022026,6463.42,CLSD
320414,el El Hokama Branch 1,771,,,,0.0,unmatched,UNMATCHED,27022026,607.55,CLSD
320415,PH FAMLY NZOHA,755,,,,0.0,unmatched,UNMATCHED,03022026,2791.18,
320416,FAMILY NOZHA,737,,,,0.0,unmatched,UNMATCHED,24022026,702.91,
320417,PY/Pharma Plus Nasr Main Road,737,,,,0.0,unmatched,UNMATCHED,17022026,8179.09,
320418,PY/mira,778,,,,0.0,unmatched,UNMATCHED,17022026,5170.96,
320419,PH Mira 04,730,,,,0.0,unmatched,UNMATCHED,18022026,2754.71,CLSD
320421,Angel Montaza 04196,776,,,,0.0,unmatched,UNMATCHED,01022026,2840.24,CLSD
320423,dr medhat nsar Main Road155,730,,,,0.0,unmatched,UNMATCHED,01022026,2193.04,
320424,el miira nasr Main Road,744,,,,0.0,unmatched,UNMATCHED,18022026,1210.41,CLSD
320426,el Healt Gate br.2,742,,,,0.0,unmatched,UNMATCHED,22022026,1771.6,
320427,City Care Mall,720,,,,0.0,unmatched,UNMATCHED,10022026,2991.15,
