doc_no,account_ref,doc_date,doc_time,doc_type,line_count
306566,P:2769,11/05/2025,17:40,INV,7
306568,P:2772,27/05/2025,12:49,INV,5
306569,P:2780,24/05/2025,13:29,INV,5
306571,P:2780,02/05/2025,12:23,INV,4
306573,P:2782,17/05/2025,08:49,INV,7
306577,P:2790,14/05/2025,09:56,INV,9
306578,P:2794,24/05/2025,17:47,INV,11
306579,P:2795,02/05/2025,10:39,INV,6
306582,P:2803,13/05/2025,16:17,INV,14
306583,P:2813,12/05/2025,15:40,INV,7
306584,P:2815,12/05/2025,11:23,INV,6
306586,P:2816,06/05/2025,09:07,INV,6
9306586,P:2816,06/05/2025,12:07,CR,2
306587,P:2822,07/05/2025,11:33,INV,7
306588,P:2822,13/05/2025,14:55,INV,6
306590,P:1002,08/06/2025,10:53,INV,4
306591,P:1004,28/06/2025,16:03,INV,15
306594,P:1005,26/06/2025,19:25,INV,6
306595,P:1006,27/06/2025,17:34,INV,10
306597,P:1011,20/06/2025,11:08,INV,5
306598,P:1012,14/06/2025,11:09,INV,12
306599,P:1014,28/06/2025,11:47,INV,4
306600,P:1014,28/06/2025,12:42,INV,5
306602,P:1015,02/06/2025,13:35,INV,7
306603,P:1017,24/06/2025,12:52,INV,6
306605,P:1020,03/06/2025,11:42,INV,3
306608,P:1028,28/06/2025,12:34,INV,3
306609,P:1036,10/06/2025,09:41,INV,6
306610,P:1036,08/06/2025,11:38,INV,5
306611,P:1036,12/06/2025,09:15,INV,6
306612,P:1038,18/06/2025,18:49,INV,4
306614,P:1038,20/06/2025,15:31,INV,3
306617,P:1039,13/06/2025,12:02,INV,4
306618,P:1044,14/06/2025,11:37,INV,4
306621,P:1046,26/06/2025,12:29,INV,2
306622,P:1048,28/06/2025,10:22,INV,4
306623,P:1048,27/06/2025,15:04,INV,12
306624,P:1049,03/06/2025,16:57,INV,8
306625,P:1049,11/06/2025,08:38,INV,7
306627,P:1051,04/06/2025,12:07,INV,10
306629,P:1052,01/06/2025,10:02,INV,5
306631,P:1055,11/06/2025,08:36,INV,3
306635,P:1065,01/06/2025,12:21,INV,5
306638,P:1068,25/06/2025,15:02,INV,10
306639,P:1076,24/06/2025,13:51,INV,5
306640,P:1079,18/06/2025,08:57,INV,4
306642,P:1080,22/06/2025,13:29,INV,3
306643,P:1080,14/06/2025,12:20,INV,12
306644,P:1083,15/06/2025,11:00,INV,7
306646,P:1086,27/06/2025,08:46,INV,5
306648,P:1090,09/06/2025,16:16,INV,10
306649,P:1092,14/06/2025,14:06,INV,6
306651,P:1098,28/06/2025,18:01,INV,4
306653,P:1100,16/06/2025,08:48,INV,6
306655,P:1103,18/06/2025,13:00,INV,4
306657,P:1103,13/06/2025,14:08,INV,7
306661,P:1110,09/06/2025,12:57,INV,6
306667,P:1118,06/06/2025,12:36,INV,13
306671,P:1122,20/06/2025,17:41,INV,3
306672,P:1122,09/06/2025,13:33,INV,5
306673,P:1124,09/06/2025,08:11,INV,4
306674,P:1132,26/06/2025,11:36,INV,5
306675,P:1132,04/06/2025,15:11,INV,7
306677,P:1135,24/06/2025,08:29,INV,9
306683,P:1141,18/06/2025,12:17,INV,2
306685,P:1146,16/06/2025,15:29,INV,11
306686,P:1146,10/06/2025,17:28,INV,6
306688,P:1148,17/06/2025,08:05,INV,7
306693,P:1153,04/06/2025,08:39,INV,3
306695,P:1154,20/06/2025,11:25,INV,8
306698,P:1159,06/06/2025,09:56,INV,4
306699,P:1159,13/06/2025,08:12,INV,3
306702,P:1164,27/06/2025,16:19,INV,3
306707,P:1168,25/06/2025,16:56,INV,3
306710,P:1171,10/06/2025,15:54,INV,5
306712,P:1177,05/06/2025,10:57,INV,4
306713,P:1177,12/06/2025,08:18,INV,7
306714,P:1180,02/06/2025,12:19,INV,3
306717,P:1188,22/06/2025,12:26,INV,8
306718,P:1188,13/06/2025,14:05,INV,5
306719,P:1195,15/06/2025,15:24,INV,5
306721,P:1196,15/06/2025,11:41,INV,5
306722,P:1197,25/06/2025,19:44,INV,4
306723,P:1200,23/06/2025,11:31,INV,9
306726,P:1204,04/06/2025,11:43,INV,6
306729,P:1207,23/06/2025,10:42,INV,5
306730,P:1207,28/06/2025,12:04,INV,7
306731,P:1211,10/06/2025,08:29,INV,11
306732,P:1211,11/06/2025,18:45,INV,5
306736,P:1216,20/06/2025,08:02,INV,11
306737,P:1216,02/06/2025,17:32,INV,2
306738,P:1216,06/06/2025,15:40,INV,4
306739,P:1218,13/06/2025,13:54,INV,6
306740,P:1219,11/06/2025,13:26,INV,8
306743,P:1227,07/06/2025,15:16,INV,4
306746,P:1230,03/06/2025,09:18,INV,9
306750,P:1232,18/06/2025,16:22,INV,6
306751,P:1232,18/06/2025,13:57,INV,8
306752,P:1232,11/06/2025,14:50,INV,5
306753,P:1233,14/06/2025,10:43,INV,8
306754,P:1233,09/06/2025,11:29,INV,4
306755,P:1236,06/06/2025,08:22,INV,15
306760,P:1244,26/06/2025,09:07,INV,10
306761,P:1246,08/06/2025,14:06,INV,7
306763,P:1249,28/06/2025,08:29,INV,3
306764,P:1252,08/06/2025,12:23,INV,3
306765,P:1252,08/06/2025,15:47,INV,7
306766,P:1254,09/06/2025,13:35,INV,6
306769,P:1257,26/06/2025,17:13,INV,8
306770,P:1261,28/06/2025,15:29,INV,11
306771,P:1262,01/06/2025,11:59,INV,5
306773,P:1262,06/06/2025,09:56,INV,6
306777,P:1266,15/06/2025,10:01,INV,8
306778,P:1266,24/06/2025,08:59,INV,6
306780,P:1270,02/06/2025,11:42,INV,12
306781,P:1271,17/06/2025,12:21,INV,6
306782,P:1275,08/06/2025,13:10,INV,15
306783,P:1277,02/06/2025,13:02,INV,6
306784,P:1277,12/06/2025,12:05,INV,7
306787,P:1288,20/06/2025,08:44,INV,6
306789,P:1289,07/06/2025,13:37,INV,14
306790,P:1296,19/06/2025,09:19,INV,8
306791,P:1296,24/06/2025,14:33,INV,8
306793,P:1297,21/06/2025,14:49,INV,4
306796,P:1306,01/06/2025,08:03,INV,9
306797,P:1306,26/06/2025,11:01,INV,5
306798,P:1308,02/06/2025,10:45,INV,2
306799,P:1308,22/06/2025,15:13,INV,4
306802,P:1312,10/06/2025,12:24,INV,7
306803,P:1312,20/06/2025,15:59,INV,7
306805,P:1313,05/06/2025,10:05,INV,2
306807,P:1314,16/06/2025,13:42,INV,5
306808,P:1315,02/06/2025,12:43,INV,8
306809,P:1316,06/06/2025,10:16,INV,11
306814,P:1325,02/06/2025,17:22,INV,5
306817,P:1328,21/06/2025,08:21,INV,15
306819,P:1329,23/06/2025,15:32,INV,7
306820,P:1329,24/06/2025,13:48,INV,5
306822,P:1332,13/06/2025,13:49,INV,9
306824,P:1334,06/06/2025,13:40,INV,6
306826,P:1335,26/06/2025,13:36,INV,4
306827,P:1336,16/06/2025,14:55,INV,6
306829,P:1339,24/06/2025,17:41,INV,7
306831,P:1344,03/06/2025,12:44,INV,5
306832,P:1344,02/06/2025,16:47,INV,6
306833,P:1345,18/06/2025,11:34,INV,6
306835,P:1347,07/06/2025,08:18,INV,6
306837,P:1347,28/06/2025,08:45,INV,9
306840,P:1348,17/06/2025,09:24,INV,8
306841,P:1350,20/06/2025,09:03,INV,3
306842,P:1354,18/06/2025,10:03,INV,4
306846,P:1357,26/06/2025,13:52,INV,8
306851,P:1367,17/06/2025,14:08,INV,8
306854,P:1375,08/06/2025,20:26,INV,7
306855,P:1377,26/06/2025,13:20,INV,8
306856,P:1379,28/06/2025,11:47,INV,11
306857,P:1381,26/06/2025,09:19,INV,7
306860,P:1388,01/06/2025,08:49,INV,5
306863,P:1395,07/06/2025,13:27,INV,8
306865,P:1397,07/06/2025,08:13,INV,3
306866,P:1397,16/06/2025,10:16,INV,8
306869,P:1397,22/06/2025,13:14,INV,13
306870,P:1399,14/06/2025,13:05,INV,3
306871,P:1399,15/06/2025,08:59,INV,8
306872,P:1399,26/06/2025,13:13,INV,12
306873,P:1399,23/06/2025,10:02,INV,4
306875,P:1403,19/06/2025,11:31,INV,5
306878,P:1413,05/06/2025,11:54,INV,10
306879,P:1413,18/06/2025,17:07,INV,3
306880,P:1414,26/06/2025,08:57,INV,9
306885,P:1417,24/06/2025,14:01,INV,7
306887,P:1418,20/06/2025,08:25,INV,3
306889,P:1420,18/06/2025,08:08,INV,7
306890,P:1423,03/06/2025,12:13,INV,13
306895,P:1430,10/06/2025,13:33,INV,6
306896,P:1433,06/06/2025,13:22,INV,8
306897,P:1435,06/06/2025,15:23,INV,9
306899,P:1435,19/06/2025,11:30,INV,8
9306899,P:1435,19/06/2025,14:30,CR,2
306900,P:1439,02/06/2025,12:36,INV,6
306901,P:1440,27/06/2025,18:30,INV,8
306902,P:1440,13/06/2025,11:36,INV,6
306903,P:1440,04/06/2025,15:58,INV,5
306907,P:1445,01/06/2025,14:54,INV,12
306908,P:1447,01/06/2025,16:49,INV,4
306909,P:1449,28/06/2025,11:03,INV,6
306911,P:1452,09/06/2025,13:56,INV,14
306913,P:1456,16/06/2025,08:15,INV,5
306915,P:1456,01/06/2025,11:57,INV,8
306916,P:1457,16/06/2025,11:24,INV,10
306920,P:1460,20/06/2025,15:06,INV,8
306922,P:1464,03/06/2025,11:12,INV,6
306923,P:1466,27/06/2025,18:43,INV,4
306926,P:1468,20/06/2025,11:07,INV,7
306928,P:1469,08/06/2025,15:31,INV,5
306929,P:1471,08/06/2025,14:41,INV,7
306932,P:1475,28/06/2025,11:07,INV,10
306933,P:1477,21/06/2025,11:10,INV,9
306939,P:1484,03/06/2025,11:58,INV,15
306940,P:1484,14/06/2025,14:08,INV,10
306941,P:1486,06/06/2025,16:36,INV,8
306946,P:1496,26/06/2025,08:50,INV,10
306948,P:1497,02/06/2025,13:32,INV,9
306949,P:1500,02/06/2025,13:21,INV,5
9306949,P:1500,02/06/2025,20:21,CR,2
306952,P:1509,04/06/2025,14:32,INV,6
306955,P:1510,26/06/2025,09:20,INV,12
306956,P:1510,24/06/2025,14:37,INV,4
306961,P:1519,20/06/2025,18:07,INV,5
306962,P:1521,19/06/2025,08:03,INV,11
306963,P:1526,18/06/2025,08:57,INV,7
306965,P:1534,14/06/2025,13:35,INV,7
306967,P:1535,22/06/2025,12:14,INV,2
306968,P:1536,08/06/2025,12:55,INV,2
306970,P:1539,20/06/2025,08:02,INV,11
306971,P:1542,05/06/2025,17:43,INV,4
306972,P:1542,02/06/2025,11:08,INV,10
306973,P:1543,05/06/2025,13:56,INV,4
306977,P:1546,19/06/2025,16:34,INV,10
306978,P:1547,28/06/2025,12:11,INV,8
306979,P:1550,28/06/2025,08:48,INV,6
306981,P:1552,10/06/2025,12:09,INV,5
306984,P:1552,05/06/2025,11:37,INV,2
306985,P:1553,22/06/2025,14:12,INV,14
306992,P:1558,15/06/2025,08:09,INV,4
306995,P:1564,07/06/2025,11:10,INV,8
306996,P:1564,21/06/2025,09:02,INV,3
306998,P:1569,16/06/2025,10:51,INV,8
306999,P:1569,26/06/2025,13:53,INV,6
307000,P:1569,12/06/2025,09:01,INV,2
307001,P:1571,19/06/2025,13:19,INV,9
9307001,P:1571,19/06/2025,14:19,CR,2
307004,P:1573,23/06/2025,12:00,INV,8
307007,P:1575,19/06/2025,15:14,INV,4
307008,P:1575,17/06/2025,11:37,INV,6
307011,P:1578,19/06/2025,13:02,INV,4
307012,P:1578,22/06/2025,16:57,INV,8
307013,P:1580,03/06/2025,10:23,INV,3
307014,P:1583,21/06/2025,15:41,INV,4
307016,P:1587,19/06/2025,11:02,INV,3
307018,P:1589,01/06/2025,08:31,INV,7
307022,P:1596,27/06/2025,17:59,INV,6
307023,P:1597,01/06/2025,09:46,INV,2
307024,P:1603,21/06/2025,11:47,INV,6
307025,P:1603,26/06/2025,08:31,INV,2
307028,P:1607,05/06/2025,11:02,INV,3
307029,P:1612,02/06/2025,10:14,INV,2
307032,P:1613,06/06/2025,12:40,INV,8
307033,P:1616,12/06/2025,15:57,INV,6
307035,P:1616,24/06/2025,14:43,INV,5
307037,P:1618,14/06/2025,17:02,INV,10
307039,P:1618,28/06/2025,12:04,INV,13
307040,P:1620,08/06/2025,12:05,INV,8
307041,P:1620,21/06/2025,11:28,INV,5
307042,P:1622,11/06/2025,11:06,INV,8
307044,P:1622,26/06/2025,14:04,INV,7
307046,P:1630,18/06/2025,14:23,INV,4
307047,P:1630,14/06/2025,12:03,INV,5
307049,P:1633,09/06/2025,13:15,INV,10
307050,P:1634,20/06/2025,16:44,INV,5
307052,P:1635,02/06/2025,10:29,INV,11
307054,P:1636,14/06/2025,09:41,INV,4
307055,P:1636,19/06/2025,10:55,INV,7
307059,P:1637,16/06/2025,15:06,INV,9
307060,P:1639,07/06/2025,10:48,INV,6
307062,P:1639,14/06/2025,09:15,INV,6
307064,P:1641,20/06/2025,16:42,INV,4
307065,P:1641,06/06/2025,13:47,INV,5
307066,P:1641,04/06/2025,14:32,INV,6
307068,P:1643,17/06/2025,11:24,INV,6
307070,P:1647,02/06/2025,12:39,INV,8
307072,P:1648,06/06/2025,12:33,INV,4
307073,P:1648,24/06/2025,12:02,INV,3
307074,P:1649,07/06/2025,12:12,INV,7
307078,P:1656,11/06/2025,13:53,INV,5
307081,P:1663,03/06/2025,12:57,INV,5
307082,P:1663,26/06/2025,11:52,INV,7
307084,P:1670,17/06/2025,08:30,INV,7
307086,P:1673,14/06/2025,11:01,INV,3
307088,P:1687,05/06/2025,14:20,INV,3
307089,P:1687,28/06/2025,12:31,INV,5
307091,P:1688,14/06/2025,09:34,INV,10
307092,P:1692,26/06/2025,14:23,INV,5
307094,P:1693,22/06/2025,21:21,INV,8
307095,P:1693,20/06/2025,10:38,INV,14
307096,P:1693,26/06/2025,12:03,INV,5
307097,P:1695,06/06/2025,12:08,INV,2
307102,P:1701,14/06/2025,16:24,INV,10
307107,P:1706,11/06/2025,14:28,INV,12
307108,P:1708,21/06/2025,16:07,INV,8
307109,P:1709,18/06/2025,15:30,INV,5
307112,P:1712,13/06/2025,10:59,INV,6
307113,P:1714,19/06/2025,14:30,INV,6
307114,P:1715,13/06/2025,13:15,INV,2
307115,P:1715,04/06/2025,14:43,INV,5
307117,P:1718,08/06/2025,09:30,INV,3
307118,P:1718,05/06/2025,15:59,INV,10
307124,P:1724,23/06/2025,13:11,INV,7
307125,P:1724,15/06/2025,13:57,INV,9
307127,P:1724,18/06/2025,08:27,INV,4
307128,P:1727,23/06/2025,13:30,INV,14
307130,P:1728,05/06/2025,08:25,INV,6
307131,P:1729,20/06/2025,14:29,INV,6
307134,P:1733,25/06/2025,08:57,INV,10
307136,P:1736,19/06/2025,13:18,INV,6
307137,P:1736,20/06/2025,08:07,INV,6
307141,P:1747,26/06/2025,19:30,INV,10
307142,P:1748,24/06/2025,09:39,INV,6
307143,P:1750,16/06/2025,16:41,INV,13
307144,P:1750,28/06/2025,11:54,INV,5
307146,P:1755,08/06/2025,15:56,INV,11
307147,P:1756,02/06/2025,10:05,INV,3
307148,P:1757,17/06/2025,09:33,INV,9
307149,P:1757,26/06/2025,12:26,INV,8
9307149,P:1757,26/06/2025,17:26,CR,2
307150,P:1759,18/06/2025,10:51,INV,9
307151,P:1759,13/06/2025,13:03,INV,5
307154,P:1768,26/06/2025,15:05,INV,7
307155,P:1769,18/06/2025,15:55,INV,6
307156,P:1770,20/06/2025,12:51,INV,3
307157,P:1770,26/06/2025,09:08,INV,2
307163,P:1777,18/06/2025,10:40,INV,4
307164,P:1777,21/06/2025,10:27,INV,5
307165,P:1780,15/06/2025,11:50,INV,4
307167,P:1786,24/06/2025,10:32,INV,6
307168,P:1786,15/06/2025,20:35,INV,4
307169,P:1787,15/06/2025,08:25,INV,2
307174,P:1791,06/06/2025,16:57,INV,8
307175,P:1792,26/06/2025,08:53,INV,4
307179,P:1795,27/06/2025,09:41,INV,15
307181,P:1797,26/06/2025,12:28,INV,8
307184,P:1799,14/06/2025,09:38,INV,7
307186,P:1803,03/06/2025,11:18,INV,13
307188,P:1803,27/06/2025,17:17,INV,9
307189,P:1804,15/06/2025,11:25,INV,4
307191,P:1805,26/06/2025,13:11,INV,7
307192,P:1807,12/06/2025,11:18,INV,4
307195,P:1810,28/06/2025,14:11,INV,3
307196,P:1810,11/06/2025,15:46,INV,4
307198,P:1815,14/06/2025,08:02,INV,5
307201,P:1820,27/06/2025,10:49,INV,5
307205,P:1825,19/06/2025,11:46,INV,6
307208,P:1829,11/06/2025,15:54,INV,3
307211,P:1835,09/06/2025,16:31,INV,8
307212,P:1835,09/06/2025,15:02,INV,4
307214,P:1842,26/06/2025,12:01,INV,15
307215,P:1846,07/06/2025,09:26,INV,4
307216,P:1846,15/06/2025,12:56,INV,11
307218,P:1847,22/06/2025,09:53,INV,4
307221,P:1848,24/06/2025,09:18,INV,9
307222,P:1848,17/06/2025,12:54,INV,10
307224,P:1849,17/06/2025,11:19,INV,9
307230,P:1857,03/06/2025,12:45,INV,6
307231,P:1857,19/06/2025,12:49,INV,12
307232,P:1859,07/06/2025,10:46,INV,2
307233,P:1860,04/06/2025,17:16,INV,5
307234,P:1860,11/06/2025,08:13,INV,9
307235,P:1860,13/06/2025,17:10,INV,7
307237,P:1865,26/06/2025,12:05,INV,13
307240,P:1872,03/06/2025,10:29,INV,13
307241,P:1874,03/06/2025,12:19,INV,6
307242,P:1876,05/06/2025,13:25,INV,12
9307242,P:1876,05/06/2025,16:25,CR,2
307243,P:1878,04/06/2025,17:01,INV,3
307244,P:1880,07/06/2025,09:10,INV,3
307246,P:1885,15/06/2025,09:24,INV,4
307252,P:1896,09/06/2025,09:22,INV,6
9307252,P:1896,09/06/2025,16:22,CR,2
307254,P:1900,07/06/2025,11:18,INV,9
307255,P:1901,10/06/2025,17:16,INV,3
307259,P:1904,12/06/2025,09:26,INV,3
307263,P:1906,26/06/2025,08:59,INV,7
307267,P:1908,19/06/2025,13:46,INV,4
307268,P:1914,03/06/2025,12:22,INV,4
307270,P:1914,23/06/2025,11:00,INV,3
307274,P:1917,05/06/2025,10:48,INV,6
307275,P:1926,17/06/2025,10:22,INV,7
307277,P:1931,07/06/2025,12:52,INV,3
307281,P:1934,10/06/2025,16:07,INV,2
307282,P:1938,17/06/2025,16:03,INV,6
307283,P:1939,15/06/2025,14:20,INV,6
307286,P:1942,26/06/2025,08:31,INV,12
307290,P:1946,13/06/2025,16:20,INV,5
307292,P:1947,24/06/2025,08:09,INV,15
307294,P:1950,16/06/2025,12:05,INV,12
307297,P:1957,21/06/2025,13:03,INV,8
307299,P:1959,14/06/2025,08:41,INV,3
307300,P:1959,17/06/2025,15:25,INV,10
307303,P:1961,28/06/2025,12:44,INV,2
307310,P:1982,24/06/2025,10:25,INV,13
307311,P:1982,24/06/2025,14:12,INV,8
307312,P:1983,19/06/2025,18:37,INV,8
9307312,P:1983,19/06/2025,19:37,CR,2
307313,P:1986,12/06/2025,13:05,INV,6
307314,P:1986,01/06/2025,08:59,INV,6
307318,P:1990,15/06/2025,11:36,INV,5
307322,P:1992,10/06/2025,13:25,INV,12
307324,P:1996,11/06/2025,13:34,INV,6
307328,P:1997,10/06/2025,11:19,INV,6
307329,P:1999,27/06/2025,17:28,INV,7
307330,P:2002,26/06/2025,15:32,INV,6
307331,P:2007,08/06/2025,11:52,INV,5
307335,P:2014,05/06/2025,12:38,INV,4
307336,P:2015,07/06/2025,08:42,INV,15
307338,P:2017,25/06/2025,13:07,INV,3
9307338,P:2017,25/06/2025,19:07,CR,2
307339,P:2018,04/06/2025,19:21,INV,7
307340,P:2020,03/06/2025,16:16,INV,5
307344,P:2025,12/06/2025,16:27,INV,7
307348,P:2033,24/06/2025,11:51,INV,4
307349,P:2035,17/06/2025,15:28,INV,6
307351,P:2036,02/06/2025,08:57,INV,9
307352,P:2036,11/06/2025,13:54,INV,6
307355,P:2038,06/06/2025,11:08,INV,13
307357,P:2038,05/06/2025,11:19,INV,8
307358,P:2039,03/06/2025,09:19,INV,10
307359,P:2040,20/06/2025,08:25,INV,3
307365,P:2054,03/06/2025,16:50,INV,6
307366,P:2056,06/06/2025,13:56,INV,8
9307366,P:2056,06/06/2025,17:56,CR,2
307367,P:2057,23/06/2025,11:34,INV,3
307372,P:2069,08/06/2025,17:12,INV,10
307375,P:2077,28/06/2025,16:30,INV,7
307376,P:2077,28/06/2025,12:21,INV,9
307377,P:2078,18/06/2025,13:40,INV,4
307378,P:2081,16/06/2025,11:51,INV,9
307380,P:2083,19/06/2025,14:16,INV,2
307382,P:2084,11/06/2025,10:33,INV,6
307387,P:2088,20/06/2025,16:57,INV,4
307388,P:2089,19/06/2025,12:50,INV,5
307392,P:2089,02/06/2025,08:44,INV,5
307393,P:2091,28/06/2025,08:29,INV,8
307394,P:2091,14/06/2025,16:20,INV,2
307397,P:2098,20/06/2025,14:52,INV,5
307399,P:2101,08/06/2025,13:48,INV,15
307400,P:2103,06/06/2025,08:48,INV,5
307402,P:2104,09/06/2025,12:45,INV,9
307403,P:2104,28/06/2025,08:16,INV,11
307407,P:2113,26/06/2025,14:31,INV,5
307409,P:2118,01/06/2025,15:08,INV,3
307411,P:2124,20/06/2025,13:56,INV,7
307412,P:2125,19/06/2025,17:37,INV,8
307413,P:2126,19/06/2025,11:07,INV,7
307414,P:2129,12/06/2025,09:44,INV,5
9307414,P:2129,12/06/2025,15:44,CR,2
307416,P:2130,04/06/2025,13:42,INV,13
307419,P:2131,02/06/2025,14:59,INV,7
307420,P:2131,02/06/2025,12:15,INV,11
307421,P:2132,05/06/2025,14:28,INV,13
307424,P:2134,18/06/2025,12:04,INV,5
9307424,P:2134,18/06/2025,19:04,CR,2
307430,P:2140,20/06/2025,12:09,INV,8
307431,P:2145,12/06/2025,12:11,INV,4
307434,P:2149,20/06/2025,12:40,INV,5
307436,P:2150,10/06/2025,10:13,INV,8
307437,P:2154,27/06/2025,15:39,INV,13
307438,P:2154,10/06/2025,11:03,INV,9
307442,P:2162,12/06/2025,17:36,INV,7
307443,P:2163,01/06/2025,11:11,INV,6
307445,P:2164,03/06/2025,11:37,INV,6
307447,P:2171,19/06/2025,14:53,INV,10
307450,P:2177,04/06/2025,11:30,INV,2
307452,P:2182,02/06/2025,08:46,INV,2
307454,P:2184,09/06/2025,10:42,INV,7
307455,P:2185,16/06/2025,16:40,INV,5
307456,P:2187,16/06/2025,08:00,INV,8
307458,P:2193,09/06/2025,11:00,INV,5
307464,P:2202,20/06/2025,13:21,INV,8
307465,P:2203,17/06/2025,17:30,INV,3
307466,P:2203,28/06/2025,10:59,INV,9
9307466,P:2203,28/06/2025,17:59,CR,2
307467,P:2204,12/06/2025,13:42,INV,7
307470,P:2205,01/06/2025,09:05,INV,12
307471,P:2206,25/06/2025,12:52,INV,6
307472,P:2206,23/06/2025,13:26,INV,9
307474,P:2207,28/06/2025,16:30,INV,6
307475,P:2208,14/06/2025,13:49,INV,8
307476,P:2215,11/06/2025,14:37,INV,3
307478,P:2217,04/06/2025,12:44,INV,9
307479,P:2218,06/06/2025,10:16,INV,4
307483,P:2220,27/06/2025,19:46,INV,6
307485,P:2223,02/06/2025,13:23,INV,15
307486,P:2234,15/06/2025,09:04,INV,5
307488,P:2234,10/06/2025,09:50,INV,3
307490,P:2238,18/06/2025,14:47,INV,7
307493,P:2242,08/06/2025,16:51,INV,2
307495,P:2247,20/06/2025,10:11,INV,8
307498,P:2249,03/06/2025,11:48,INV,4
307504,P:2258,04/06/2025,13:43,INV,3
307505,P:2259,20/06/2025,09:18,INV,8
307506,P:2261,18/06/2025,10:01,INV,8
307508,P:2263,22/06/2025,09:27,INV,5
307509,P:2264,06/06/2025,10:08,INV,6
307510,P:2264,26/06/2025,14:39,INV,6
307515,P:2279,26/06/2025,15:37,INV,7
307516,P:2279,03/06/2025,09:28,INV,7
307518,P:2282,22/06/2025,13:48,INV,5
307519,P:2282,26/06/2025,15:47,INV,9
307520,P:2283,09/06/2025,15:50,INV,13
307521,P:2286,07/06/2025,08:30,INV,5
307522,P:2287,19/06/2025,16:07,INV,9
307525,P:2288,11/06/2025,12:10,INV,8
307526,P:2292,22/06/2025,08:50,INV,8
307527,P:2292,19/06/2025,14:06,INV,8
307531,P:2297,24/06/2025,14:01,INV,6
307532,P:2298,27/06/2025,14:03,INV,6
307533,P:2299,06/06/2025,12:21,INV,5
307534,P:2300,02/06/2025,14:55,INV,8
307537,P:2302,04/06/2025,12:53,INV,10
307538,P:2306,13/06/2025,14:35,INV,10
307539,P:2306,16/06/2025,16:24,INV,5
307541,P:2310,25/06/2025,09:01,INV,7
9307541,P:2310,25/06/2025,16:01,CR,2
307544,P:2324,21/06/2025,14:14,INV,7
307547,P:2330,01/06/2025,13:34,INV,5
307549,P:2335,22/06/2025,10:51,INV,10
307550,P:2336,04/06/2025,15:52,INV,9
307555,P:2344,12/06/2025,10:33,INV,8
307556,P:2349,17/06/2025,08:38,INV,3
307557,P:2349,21/06/2025,13:41,INV,4
307559,P:2355,25/06/2025,12:56,INV,5
307560,P:2356,01/06/2025,09:16,INV,3
307561,P:2356,09/06/2025,12:12,INV,12
307562,P:2357,24/06/2025,15:43,INV,8
307563,P:2357,24/06/2025,08:51,INV,6
307564,P:2359,28/06/2025,11:39,INV,11
307566,P:2365,26/06/2025,16:24,INV,5
307567,P:2365,07/06/2025,13:45,INV,6
307569,P:2367,12/06/2025,16:32,INV,5
307571,P:2368,08/06/2025,08:43,INV,5
307573,P:2371,01/06/2025,12:03,INV,13
307574,P:2372,23/06/2025,12:32,INV,6
307575,P:2373,16/06/2025,14:36,INV,4
307578,P:2377,07/06/2025,08:33,INV,8
307579,P:2377,26/06/2025,09:35,INV,5
307583,P:2381,08/06/2025,12:18,INV,9
307584,P:2381,04/06/2025,12:13,INV,12
307585,P:2382,10/06/2025,08:50,INV,4
307587,P:2385,09/06/2025,18:20,INV,7
307592,P:2389,28/06/2025,14:33,INV,8
307601,P:2394,23/06/2025,09:40,INV,11
307604,P:2399,21/06/2025,11:44,INV,9
307605,P:2399,16/06/2025,11:24,INV,10
307606,P:2399,10/06/2025,10:00,INV,7
307611,P:2406,15/06/2025,14:13,INV,4
307612,P:2406,18/06/2025,13:05,INV,10
307613,P:2409,18/06/2025,11:51,INV,6
307614,P:2411,18/06/2025,15:35,INV,12
307615,P:2412,10/06/2025,15:17,INV,6
307616,P:2413,26/06/2025,11:27,INV,5
307618,P:2413,18/06/2025,14:26,INV,5
307619,P:2417,26/06/2025,10:26,INV,7
307620,P:2417,05/06/2025,13:23,INV,8
307621,P:2418,25/06/2025,11:49,INV,9
307622,P:2418,10/06/2025,14:50,INV,4
307625,P:2419,01/06/2025,11:20,INV,10
307626,P:2419,10/06/2025,09:45,INV,10
307627,P:2426,23/06/2025,15:12,INV,3
307628,P:2428,22/06/2025,12:35,INV,6
9307628,P:2428,22/06/2025,18:35,CR,2
307629,P:2428,13/06/2025,16:05,INV,3
307630,P:2430,19/06/2025,13:54,INV,14
307632,P:2432,07/06/2025,16:52,INV,9
307633,P:2434,13/06/2025,12:41,INV,4
307634,P:2435,05/06/2025,12:13,INV,3
307635,P:2435,24/06/2025,08:44,INV,9
307636,P:2443,15/06/2025,11:37,INV,7
307637,P:2444,19/06/2025,12:55,INV,3
307638,P:2445,28/06/2025,16:59,INV,5
307639,P:2447,04/06/2025,13:27,INV,8
307642,P:2450,12/06/2025,11:44,INV,4
307645,P:2461,10/06/2025,13:29,INV,15
307646,P:2462,12/06/2025,15:32,INV,8
307649,P:2462,11/06/2025,13:26,INV,8
307650,P:2464,05/06/2025,09:06,INV,8
307651,P:2464,05/06/2025,15:58,INV,9
307653,P:2465,22/06/2025,16:35,INV,3
307654,P:2467,16/06/2025,14:18,INV,6
307655,P:2467,03/06/2025,08:41,INV,11
307656,P:2467,24/06/2025,13:06,INV,9
307659,P:2474,25/06/2025,09:43,INV,11
