doc_no,qty,unit_price,line_value,vat_flag
305082,5,75.52,335.49,
305082,5,99.94,405.27,
305082,2,140.45,232.69,
305083,1,501.33,464.26,
305083,3,236.40,643.38,
305083,4,18.29,65.52,
305083,4,499.29,1819.51,
305083,3,93.50,245.46,
305083,3,315.63,832.50,
305083,5,499.80,2415.50,
305084,5,107.73,496.19,
305084,8,80.62,551.54,
305084,3,165.68,449.82,
305084,4,30.82,120.55,
305084,4,58.50,234.00,
305094,6,8.21,37.88,
305094,3,13.34,32.60,
305094,5,95.71,341.82,
305094,5,307.44,1204.87,
305094,3,105.50,256.01,
305095,6,190.04,903.28,
305095,5,256.08,977.46,
305095,6,12.66,61.33,
305097,6,173.54,870.11,
305097,5,44.01,191.14,
305097,6,101.76,496.53,
305097,7,543.66,3373.96,
305097,6,461.16,2293.57,
305097,4,342.72,1085.19,
305097,2,147.29,248.31,
305097,2,79.91,127.37,
305098,5,35.41,140.06,
305098,5,159.28,642.84,
305098,3,123.82,337.61,
305098,7,12.23,72.92,
305098,4,18.18,58.33,
305101,4,19.44,69.53,
305101,4,22.20,76.38,
305101,4,242.88,839.62,
305101,3,16.31,43.31,
305104,4,8.68,30.39,
305104,2,8.31,13.57,
305104,5,415.38,1691.59,
305104,3,13.23,34.39,
305104,5,223.92,1018.66,
305104,6,113.16,616.89,
305104,4,233.76,885.88,
305104,5,121.57,514.65,
305104,6,80.46,443.41,
305104,5,22.51,96.13,
305105,3,157.17,385.20,
305105,3,19.10,49.39,
305105,4,332.64,1124.76,
305105,6,461.55,2306.54,
305105,3,75.67,200.94,
305106,4,87.36,282.39,
305106,5,330.12,1319.44,
305106,5,419.58,1834.87,
305106,3,47.88,124.78,
305106,4,448.14,1439.38,
305106,8,58.44,371.49,
305106,5,17.69,74.94,
305107,6,157.17,875.41,
305107,2,289.17,538.48,
305107,2,107.97,189.47,
305111,2,7.98,14.23,
305111,7,124.14,800.41,
305111,7,335.16,2129.53,
305114,2,58.56,84.24,
305114,5,410.76,1444.99,
305114,4,443.52,1293.81,
305114,5,435.54,1637.78,
305114,4,79.99,209.54,
305114,1,192.72,152.87,
305114,3,178.29,388.63,
305114,3,456.12,980.42,
305114,8,48.20,299.32,
305118,4,8.69,28.56,
305118,2,529.89,870.61,
305118,6,22.49,98.64,
305118,6,7.61,34.98,
305118,3,40.77,94.00,
305118,2,87.46,134.31,
305118,5,12.94,51.90,
305118,3,235.44,567.71,
305118,2,497.76,796.50,
305118,4,12.85,39.36,
305119,5,311.22,1195.53,
305119,3,34.91,85.65,
305119,3,11.68,26.68,
305119,2,494.19,770.92,
305119,3,192.90,431.57,
305119,5,66.43,254.59,
305119,1,312.48,227.15,
305119,1,116.58,89.76,
305119,3,94.75,204.89,
305119,3,144.54,339.26,
305119,5,252.96,997.45,
305119,1,513.06,387.77,
305120,3,63.20,161.83,
305120,7,230.64,1285.14,
305120,4,124.34,434.91,
305120,2,294.84,498.90,
305120,4,57.83,190.98,
305120,3,95.14,231.56,
305121,3,225.09,587.03,
305121,4,46.49,155.58,
305121,8,326.97,2050.34,
305121,3,294.84,787.02,
305122,2,34.82,59.14,
305122,4,241.44,820.31,
305123,6,189.20,1042.84,
305123,4,421.68,1475.88,
305123,3,523.26,1371.82,
305123,2,431.76,782.91,
305123,8,12.51,93.26,
305123,6,88.99,476.03,
305124,5,35.54,159.73,
305124,5,467.67,2008.78,
305124,7,17.75,103.38,
305126,5,77.48,327.62,
305126,1,206.03,185.82,
305126,4,79.44,274.84,
305126,5,22.68,92.74,
305126,1,31.19,26.16,
305126,3,257.04,633.35,
305126,5,17.75,73.72,
305126,6,146.98,709.82,
305132,7,126.19,623.94,
305132,3,18.70,38.87,
305132,8,16.29,103.29,
305132,5,118.93,476.24,
305132,6,233.28,1033.88,
305132,2,133.32,193.00,
305137,5,102.91,438.67,
305137,8,388.08,2809.80,
305137,6,193.07,951.77,
305137,4,49.14,179.30,
305137,4,102.82,386.13,
305137,4,165.53,589.79,
305142,4,92.54,328.68,
305142,4,55.39,187.36,
305142,2,140.58,252.02,
305142,3,172.83,417.31,
305142,5,180.58,768.71,
305142,5,70.81,287.50,
305143,4,93.79,301.37,
305143,5,226.56,910.73,
305143,7,165.44,873.81,
305143,3,89.66,211.66,
305143,2,16.97,26.61,
305143,7,76.54,393.02,
305145,3,146.22,413.24,
305145,6,36.23,201.09,
305145,6,35.21,197.69,
305145,4,73.01,243.71,
305145,6,234.00,1229.76,
305145,4,160.36,592.74,
305145,2,85.41,170.82,
305145,4,392.70,1407.10,
305145,5,259.44,1250.64,
305146,2,428.82,793.16,
305146,5,188.40,844.76,
305146,5,82.03,346.27,
305146,7,77.95,472.23,
305146,1,96.00,78.26,
305147,2,63.38,105.13,
305147,7,141.82,742.26,
305147,1,172.66,132.49,
305147,5,475.32,1858.35,
305147,7,133.58,683.92,
305147,6,103.87,464.31,
305147,4,191.68,585.72,
305147,5,34.58,138.09,
305147,6,303.03,1371.26,
305148,4,17.41,57.68,
305148,4,21.96,71.50,
305148,7,125.27,711.46,
305148,2,63.68,105.69,
305148,3,8.35,21.79,
305148,7,389.34,2227.63,
305148,5,211.15,940.44,
305150,5,79.29,291.49,
305150,3,74.03,166.94,
305150,4,192.72,550.89,
305151,4,383.88,1360.02,
305151,1,41.94,37.74,
305151,6,135.96,702.51,
305151,4,338.94,1231.45,
305151,4,412.02,1590.13,
305151,7,7.77,47.44,
305151,4,12.69,46.20,
305151,3,334.22,854.99,
305152,4,81.64,249.14,
305152,5,89.95,351.38,
305152,5,186.38,744.49,
305152,6,165.26,725.07,
305152,5,64.17,261.98,
305153,5,58.80,227.20,
305153,3,499.80,1181.94,
305153,3,62.53,150.65,
305153,3,104.64,230.37,
305157,2,13.75,22.02,
305157,4,200.49,705.56,
305157,2,86.88,143.04,
305157,5,201.11,840.79,
305158,8,42.17,295.50,
305158,4,303.35,1049.32,
305158,6,425.88,2382.28,
305158,2,426.72,751.06,
305158,3,23.78,60.12,
305158,3,168.61,454.24,
305161,5,222.48,877.66,
305161,5,12.23,44.84,
305161,4,16.54,49.64,
305161,4,25.70,79.35,
305161,2,7.44,11.45,
305164,4,23.06,79.42,
305164,7,256.08,1753.83,
305164,5,29.87,136.16,
305164,4,30.95,110.61,
305164,3,462.57,1222.70,
305164,6,194.55,1029.01,
305165,4,391.02,1343.46,
305165,6,8.71,44.44,
305165,2,18.88,32.94,
305165,5,549.78,2372.75,
305166,3,77.01,191.86,
305166,7,29.93,176.56,
305166,3,63.56,155.97,
305166,6,17.42,93.35,
305166,5,165.38,683.59,
305166,4,102.82,333.98,
305167,6,48.87,247.54,
305167,3,18.59,45.90,
305167,2,168.96,284.23,
305167,3,8.78,21.84,
305167,4,98.02,307.31,
305167,5,42.66,177.19,
305167,4,19.62,66.25,
305168,8,12.24,97.92,
305168,5,224.64,1024.24,
305168,3,17.73,49.10,
305168,2,139.84,263.59,
305169,1,318.15,270.55,
305169,6,82.66,419.22,
305169,4,31.75,113.94,
305169,3,47.93,119.52,
305169,7,438.06,2512.31,
305169,3,82.27,209.13,
305169,5,22.20,98.02,
305169,6,172.83,872.40,
305169,6,98.40,488.68,
305169,3,218.88,561.04,
305171,5,290.75,1191.98,
305171,3,101.57,284.53,
305171,3,327.92,879.82,
305171,2,16.99,26.90,
305171,4,157.78,577.62,
305171,3,303.35,813.27,
305173,4,134.38,437.54,
305173,2,427.98,759.70,
305173,3,35.15,88.49,
305173,1,8.22,6.74,
305173,2,78.26,135.84,
305174,3,12.34,31.95,
305174,4,186.14,613.93,
305174,2,42.44,73.00,
305174,4,382.62,1250.23,
305174,5,127.79,515.80,
305174,5,128.30,467.59,
305174,3,65.27,157.76,
305174,4,230.64,723.76,
305174,7,100.22,588.00,
305174,2,222.84,356.74,
305174,5,228.72,912.19,
305177,1,19.80,13.88,
305177,5,502.35,1844.83,
305177,2,446.88,692.63,
305177,2,76.22,111.14,
305177,4,66.06,211.96,
305177,2,123.42,185.56,
305179,2,128.97,207.43,
305179,6,16.78,72.99,
305179,4,142.12,423.46,
305179,2,123.78,181.05,
305179,4,136.88,448.83,
305179,3,346.19,774.23,
305179,2,8.54,14.15,
305179,4,139.79,443.59,
305179,3,135.70,311.96,
305179,5,35.41,139.95,
305179,5,120.83,467.15,
305180,3,220.56,494.92,
305180,1,132.13,101.43,
305180,4,114.22,322.96,
305180,4,8.24,25.76,
305180,4,32.01,97.44,
305180,3,35.54,90.50,
305182,3,112.57,279.02,
305182,2,329.18,562.22,
305182,6,74.03,376.50,
305182,4,7.83,24.78,
305182,2,163.15,261.55,
305182,6,158.54,858.37,
305182,5,469.20,1971.57,
305182,4,89.38,321.06,
305182,3,44.28,115.22,
305182,5,12.19,52.38,
305187,3,8.22,21.02,
305187,3,12.24,27.78,
305187,3,447.30,1058.36,
305187,7,7.47,38.85,
305187,6,154.89,685.91,
305187,6,142.43,631.42,
305187,6,44.55,224.86,
305187,5,8.58,32.99,
305187,3,85.41,183.25,
305187,2,542.64,905.43,
305189,3,459.51,1285.12,
305189,2,455.70,826.55,
305189,3,157.17,423.19,
305190,5,440.58,1776.86,
305190,2,7.52,11.80,
305190,3,13.39,33.34,
305190,4,496.23,1711.35,
305191,5,84.54,351.24,
305191,5,83.29,362.72,
305191,5,180.22,778.87,
305191,4,115.64,364.89,
305192,4,541.11,1799.00,
305192,3,391.44,1075.79,
305192,3,13.51,36.49,
305192,5,502.35,2234.16,
305192,3,142.16,368.80,
305192,4,72.53,257.80,
305192,5,412.44,1803.56,
305194,2,55.08,88.37,
305194,4,88.13,278.56,
305194,2,294.21,469.61,
305194,5,192.50,770.95,
305194,8,13.64,86.77,
305194,3,61.49,131.00,
305194,9,227.76,1674.94,
305194,3,159.14,354.13,
305194,3,251.28,572.76,
305194,3,502.35,1185.92,
305194,4,75.91,230.89,
305195,2,181.28,317.12,
305195,4,32.04,116.45,
305195,2,157.62,260.02,
305195,3,207.46,559.42,
305195,5,94.94,407.38,
305195,3,22.82,62.49,
305195,5,12.85,55.78,
305195,3,76.15,189.60,
305195,5,127.56,570.11,
305195,5,32.57,144.01,
305196,5,207.05,813.51,
305196,7,522.75,3115.43,
305196,5,13.58,55.23,
305196,5,17.55,70.89,
305200,2,513.57,800.49,
305200,3,255.12,570.84,
305200,6,127.56,569.98,
305200,4,46.22,137.15,
305200,1,64.29,45.49,
305201,4,100.61,330.71,
305201,3,16.24,36.68,
305201,5,13.31,55.63,
305201,3,139.92,316.20,
305201,3,30.49,64.84,
305201,3,118.12,295.96,
305201,5,433.44,1678.81,
305201,6,186.35,767.00,
305201,6,84.31,395.93,
305203,6,127.44,594.79,
305203,4,142.96,421.22,
305203,2,330.12,507.39,
305203,3,141.06,335.27,
305203,3,165.26,338.75,
305203,5,44.64,180.94,
305207,4,23.40,81.68,
305207,2,207.67,366.55,
305207,2,210.95,367.55,
305207,5,140.75,651.83,
305207,4,18.45,62.24,
305207,3,23.62,61.40,
305207,2,98.78,183.20,
305207,3,294.84,766.72,
305207,4,16.99,59.85,
305207,4,89.76,314.72,
305207,2,119.30,213.63,
305207,4,24.12,83.48,
305208,4,198.44,714.49,
305208,4,30.00,106.36,
305208,4,7.94,26.93,
305210,5,85.09,356.97,
305210,6,73.24,379.68,
305210,1,127.38,105.49,
305210,2,86.59,157.80,
305211,5,122.37,554.80,
305211,4,257.28,862.80,
305211,8,65.64,461.21,
305211,6,122.76,664.12,
305211,4,162.27,577.14,
305211,4,64.23,223.66,
305211,8,168.61,1187.33,
305211,5,388.08,1687.24,
305211,3,165.83,431.35,
305212,2,337.68,526.30,
305212,3,398.58,983.96,
305212,3,47.25,108.69,
305212,4,210.13,626.86,
305212,2,17.19,26.58,
305213,5,119.06,484.80,
305213,4,23.83,66.45,
305213,9,124.08,848.66,
305213,7,23.98,132.88,
305214,3,207.05,502.49,
305214,4,31.65,103.73,
305214,2,394.80,631.71,
305214,6,253.68,1203.07,
305214,5,8.23,33.62,
305214,4,12.10,39.44,
305214,3,42.62,108.56,
305214,4,300.20,964.12,
305216,5,224.40,939.70,
305216,4,547.23,1926.51,
305216,3,18.09,46.06,
305216,5,145.92,673.72,
305216,5,98.02,397.27,
305216,6,303.66,1475.16,
305216,4,163.40,543.72,
305216,5,143.79,610.96,
305217,5,144.10,530.34,
305217,6,537.03,2590.15,
305217,2,25.68,40.00,
305217,6,11.66,51.90,
305217,4,403.62,1201.27,
305217,8,56.55,329.42,
305218,3,30.49,79.59,
305218,3,378.00,978.69,
305218,5,23.21,101.59,
305218,3,31.45,78.36,
305218,3,494.19,1285.61,
305220,6,55.14,250.20,
305220,6,396.48,1826.95,
305220,6,35.51,155.53,
305220,3,42.57,98.91,
305220,8,23.62,138.38,
305220,6,8.03,34.55,
305221,1,17.06,11.50,
305221,3,123.29,292.03,
305221,3,157.78,371.05,
305221,4,202.13,619.98,
305221,3,120.52,287.41,
305221,7,11.39,59.76,
305222,5,85.64,385.11,
305222,4,18.97,67.67,
305222,3,18.95,51.32,
305222,2,95.90,171.46,
305222,4,239.28,855.61,
305222,6,63.38,311.88,
305222,5,467.67,2155.67,
305222,4,82.97,299.23,
305222,3,114.46,284.26,
305222,7,120.65,756.32,
305222,2,8.54,15.94,
305222,2,19.51,33.89,
305228,7,11.80,74.18,
305228,3,16.24,43.14,
305228,6,159.10,764.98,
305228,4,72.93,253.70,
305228,5,516.12,2091.95,
305228,6,405.30,2115.24,
305228,1,304.29,261.93,
305228,4,46.62,170.56,
305229,3,77.48,215.63,
305229,3,264.00,722.06,
305229,1,138.73,127.57,
305229,3,76.46,215.84,
305229,2,12.06,22.49,
305229,2,193.32,333.70,
305229,5,23.09,110.87,
305229,6,12.23,62.58,
305229,6,86.27,502.79,
305229,3,60.21,162.11,
305229,5,493.68,2422.37,
305229,2,321.62,588.55,
305229,6,161.92,902.04,
305231,5,95.52,428.68,
305231,1,294.21,254.14,
305231,6,178.46,1029.04,
305231,5,158.54,694.12,
305233,2,57.58,104.40,
305233,2,22.56,40.65,
305234,5,225.30,983.64,
305234,4,29.90,110.06,
305234,6,42.26,224.68,
305237,2,13.18,21.23,
305237,8,159.30,1138.09,
305237,3,11.40,29.18,
305238,5,444.36,2008.51,
305238,3,16.45,40.53,
305238,4,181.98,654.81,
305238,3,44.91,119.30,
305238,3,178.64,506.92,
305238,7,22.99,137.06,
305238,4,120.83,449.73,
305238,2,129.89,228.05,
305238,3,103.78,286.91,
305238,5,158.84,724.02,
305238,7,12.41,80.94,
305238,6,30.00,160.90,
305238,7,7.99,47.52,
305238,5,16.54,75.52,
305239,3,12.28,33.28,
305239,1,215.66,206.39,
305239,9,401.52,3516.58,
305239,3,8.02,21.58,
305239,2,12.13,21.35,
305239,4,216.72,755.71,
305240,4,12.38,44.31,
305240,7,305.87,1958.26,
305240,5,11.80,51.76,
305240,6,234.00,1256.21,
305240,4,114.11,396.56,
305240,5,510.00,2227.07,
305240,4,157.17,540.17,
305240,4,114.58,379.96,
305241,5,162.80,697.41,
305241,3,30.03,75.23,
305241,4,322.88,1101.04,
305241,5,144.94,604.15,
305241,7,248.40,1451.86,
305241,1,23.71,19.31,
305242,2,22.37,36.35,
305242,2,71.98,114.69,
305245,3,18.29,46.56,
305245,5,405.72,1531.03,
305245,2,17.80,29.12,
305245,6,381.78,1908.86,
305245,7,19.31,110.05,
305245,4,8.62,28.07,
305246,5,23.30,97.90,
305246,2,18.14,30.08,
305246,2,42.98,71.32,
305246,5,35.21,138.14,
305246,1,505.41,412.50,
305246,2,11.30,16.81,
305246,6,317.21,1459.12,
305246,2,19.21,29.52,
305246,1,35.67,27.81,
305247,5,7.34,28.45,
305247,3,381.78,922.74,
305247,3,141.90,362.40,
305247,6,88.32,405.87,
305247,3,119.30,273.95,
305247,4,80.31,254.14,
305247,6,63.07,306.05,
305247,3,56.18,131.22,
305247,4,342.41,1086.40,
305247,6,13.41,67.06,
305247,5,124.14,482.44,
305247,6,131.34,581.39,
305247,7,64.36,346.37,
305247,4,83.05,261.04,
305247,4,7.52,24.20,
305251,6,25.10,109.29,
305251,3,99.26,241.46,
305251,1,7.32,5.55,
305251,4,66.06,199.38,
305251,3,380.94,871.89,
305251,5,220.08,827.20,
305251,4,21.98,67.08,
305252,2,26.11,39.82,
305252,6,102.82,492.93,
305252,4,7.30,22.76,
305252,2,34.09,50.82,
305252,8,185.33,1131.18,
305252,3,119.89,284.51,
305252,4,64.60,194.64,
305252,4,251.28,719.43,
305253,4,438.48,1632.05,
305253,7,257.76,1767.56,
305255,5,12.84,52.89,
305255,3,150.94,410.85,
305255,2,26.14,40.81,
305255,6,247.92,1273.02,
305255,4,23.62,80.69,
305256,4,84.47,306.15,
305256,6,191.49,1062.81,
305256,4,466.65,1707.32,
305257,3,125.53,330.58,
305257,4,533.46,1690.78,
305257,5,141.77,629.79,
305257,4,110.45,351.58,
305258,4,75.67,251.29,
305258,4,45.95,151.95,
305258,3,17.91,44.14,
305258,7,182.86,1067.18,
305258,3,121.07,307.02,
305258,6,558.96,2748.70,
305258,5,32.34,144.85,
305258,5,13.31,56.44,
305259,8,7.47,53.61,
305259,6,208.08,1146.73,
305259,3,41.31,109.73,
305260,5,60.63,237.58,
305260,3,44.01,106.15,
305260,4,18.61,56.81,
305260,7,440.58,2613.56,
305261,3,21.86,59.66,
305261,4,11.34,42.61,
305261,6,77.17,442.40,
305261,3,225.50,576.90,
305261,8,42.35,308.03,
305261,2,223.92,413.92,
305261,4,141.97,515.75,
305261,1,184.62,156.50,
305261,7,8.77,54.45,
305261,3,7.72,20.13,
305261,2,61.24,111.15,
305262,3,120.83,310.08,
305262,6,55.75,244.65,
305262,3,26.02,61.88,
305262,8,65.27,400.86,
305262,5,126.59,517.94,
305262,6,91.68,496.99,
305262,7,515.61,2954.87,
305262,5,32.54,126.92,
305262,2,8.64,13.62,
305262,3,87.07,231.97,
305263,6,443.94,2156.65,
305263,4,25.25,77.64,
305263,2,43.70,70.60,
305263,7,187.78,1143.10,
305263,2,231.36,377.07,
305265,6,179.52,935.55,
305265,2,35.01,59.49,
305265,4,236.88,815.79,
305265,2,315.95,527.85,
305265,7,456.96,2471.32,
305265,1,116.23,89.90,
305266,5,11.53,47.04,
305266,7,249.36,1451.63,
305266,3,105.41,257.41,
305266,5,203.98,828.72,
305266,1,81.01,68.61,
305266,5,170.72,716.96,
305266,2,114.46,181.87,
305266,4,102.14,328.79,
305266,4,78.26,276.79,
305266,4,144.14,481.20,
305267,3,18.83,43.42,
305267,6,428.82,1969.39,
305267,2,135.96,212.91,
305267,4,86.40,289.18,
305267,6,7.76,38.46,
305267,3,87.26,215.44,
305267,3,17.32,41.45,
305267,3,527.34,1108.96,
305267,4,47.39,147.93,
305268,4,11.63,37.24,
305268,2,133.72,203.29,
305268,8,411.18,2599.62,
305268,2,13.40,20.76,
305268,6,16.88,76.99,
305268,1,144.01,113.56,
305268,3,42.30,94.05,
305269,7,99.55,588.35,
305269,3,189.90,486.24,
305269,3,18.23,47.51,
305269,7,167.38,1089.45,
305269,7,112.93,675.89,
305269,2,8.18,14.66,
305269,6,84.23,457.94,
305269,5,141.50,652.72,
305270,8,124.37,822.12,
305270,4,70.89,220.74,
305270,4,11.74,35.72,
305270,9,330.75,2245.09,
305272,3,7.63,19.57,
305272,3,559.98,1454.69,
305272,3,43.74,106.18,
305272,4,32.93,120.44,
305272,8,45.90,318.64,
305272,2,13.41,23.43,
305272,7,452.34,2861.52,
305276,3,465.63,1136.01,
305276,6,57.40,286.56,
305276,9,179.87,1303.31,
305276,2,206.64,349.55,
305276,4,22.58,78.28,
305276,3,44.10,110.76,
305278,9,66.98,519.85,
305278,8,11.96,79.04,
305278,6,141.90,716.10,
305278,3,549.27,1431.05,
305279,7,102.62,608.17,
305279,7,295.16,1664.33,
305279,4,221.40,749.67,
305279,4,179.17,545.69,
305279,7,72.22,423.23,
305279,2,228.72,386.24,
305279,4,7.82,24.72,
305279,2,127.32,210.12,
305280,8,550.80,3381.58,
305280,4,162.94,502.29,
305280,4,16.70,53.19,
305281,8,8.70,58.37,
305281,1,216.48,185.20,
305281,5,192.70,810.24,
305281,2,17.08,31.04,
305281,1,49.14,43.50,
305281,5,24.50,103.74,
305281,2,177.41,277.36,
305282,2,71.12,126.37,
305282,1,95.90,82.10,
305282,5,30.95,147.30,
305282,5,177.06,772.45,
305282,7,135.96,805.29,
305282,5,104.35,450.71,
305282,2,30.00,47.69,
305282,5,168.61,715.14,
305282,4,13.60,45.30,
305282,2,125.43,208.82,
305282,1,210.74,182.75,
305283,2,192.02,316.07,
305283,3,24.43,60.78,
305283,7,25.75,142.16,
305283,5,7.78,31.20,
305283,7,132.53,786.04,
305283,3,131.34,341.83,
305284,4,241.20,783.54,
305284,3,303.03,805.70,
305284,8,24.94,169.42,
305284,3,17.68,47.95,
305284,8,11.54,78.04,
305284,4,474.81,1642.54,
305287,5,450.24,1858.52,
305287,8,32.84,218.26,
305287,3,25.20,64.12,
305287,5,24.55,116.38,
305287,2,97.44,167.82,
305287,6,7.74,40.20,
305287,4,178.64,691.30,
305287,7,235.20,1368.26,
305287,3,415.38,1010.65,
305287,4,34.58,119.68,
305287,3,11.83,29.83,
305287,5,225.36,1004.30,
305289,2,7.93,13.32,
305289,6,223.92,1170.70,
305289,3,7.87,18.96,
305290,5,132.00,502.26,
305290,2,18.81,27.58,
305290,5,341.46,1268.94,
305290,5,152.46,547.74,
305290,5,107.14,437.22,
305290,1,17.42,12.49,
305292,4,523.26,1452.36,
305292,4,181.10,588.38,
305292,4,63.32,215.55,
305292,5,18.40,71.49,
305292,7,250.08,1355.00,
305293,7,7.22,38.06,
305293,1,198.85,144.63,
305293,7,47.48,239.22,
305293,1,194.55,138.09,
305293,6,328.55,1357.57,
305293,2,24.50,33.90,
305293,4,154.89,442.46,
305295,4,95.23,287.24,
305295,2,12.13,18.54,
305295,5,23.76,89.33,
305298,1,482.46,395.80,
305298,4,110.68,371.40,
305298,3,421.26,1058.75,
305299,2,59.41,99.61,
305299,5,45.36,204.81,
305299,3,212.38,567.95,
305299,4,146.83,508.31,
305299,5,78.66,352.66,
305299,3,80.31,200.71,
305299,1,383.88,353.93,
305303,4,73.16,226.21,
305303,5,96.77,348.58,
305303,3,65.94,144.03,
305303,5,290.75,1096.71,
305305,2,23.38,34.95,
305305,3,418.32,939.10,
305305,3,7.66,18.51,
305305,2,413.28,583.47,
305305,3,31.05,66.51,
305305,4,188.60,551.99,
305305,2,304.61,463.97,
305305,2,222.02,357.47,
305305,3,65.82,141.27,
305305,4,119.20,394.19,
305305,2,160.69,244.14,
305305,6,139.52,673.64,
305307,4,312.17,1021.82,
305307,3,91.78,244.66,
305307,1,346.19,295.54,
305307,6,72.22,394.77,
305307,2,260.64,436.54,
305307,4,116.47,367.60,
305307,6,130.94,684.39,
305308,4,119.59,353.46,
305308,4,12.05,37.49,
305308,7,163.68,900.37,
305308,4,188.32,564.96,
305309,4,11.75,37.36,
305309,4,8.18,27.06,
305309,4,82.19,273.10,
305309,6,384.72,1935.84,
305309,6,86.98,433.94,
305309,4,8.62,27.32,
305309,6,35.54,168.45,
305309,2,187.99,316.28,
305309,2,122.89,205.96,
305309,3,520.71,1195.45,
305309,2,35.05,53.74,
305312,5,22.92,94.34,
305312,6,95.23,506.55,
305312,5,7.71,30.91,
305312,1,191.06,160.18,
305312,11,92.26,852.63,
305312,4,186.35,629.96,
305313,3,19.48,49.65,
305313,3,236.64,616.91,
305313,6,258.72,1336.71,
305313,5,33.13,148.85,
305313,5,325.40,1426.16,
305313,4,63.01,213.75,
305313,3,188.67,517.78,
305313,4,75.05,274.06,
305315,7,323.19,1982.98,
305315,5,440.16,2062.15,
305315,2,41.99,79.75,
305315,3,49.19,136.95,
305316,4,485.52,1544.23,
305316,2,44.78,70.83,
305316,6,88.22,430.36,
305316,5,160.16,601.13,
305316,2,92.83,135.59,
305317,2,391.02,555.73,
305317,4,33.30,101.53,
305317,4,144.54,434.65,
305317,2,158.69,232.31,
305317,3,23.35,52.74,
305317,2,102.91,152.63,
305319,4,12.91,38.47,
305319,3,123.68,264.30,
305319,2,146.38,217.94,
305319,5,78.74,311.90,
305319,4,24.91,68.99,
305322,9,434.28,3396.62,
305322,5,21.89,97.79,
305322,2,214.64,380.36,
305322,1,23.62,19.84,
305322,9,8.74,62.04,
305322,3,226.08,555.42,
305322,4,12.24,43.83,
305322,3,283.82,689.68,
305322,5,61.43,242.35,
305322,4,19.46,66.59,
305322,7,7.79,47.80,
305322,2,170.90,279.31,
305322,3,218.40,608.62,
305322,6,118.71,573.62,
305322,5,118.35,488.93,
305323,4,121.70,386.91,
305323,2,138.20,211.33,
305323,5,91.97,343.68,
305323,6,44.60,222.72,
305323,2,195.57,309.77,
305326,3,56.36,124.51,
305326,4,49.37,135.05,
305326,9,76.38,486.37,
305326,7,110.33,628.07,
305326,7,16.58,82.37,
305326,9,62.46,454.21,
305327,4,72.93,260.44,
305327,5,193.52,817.36,
305327,4,134.64,469.39,
305327,3,213.82,552.51,
305327,2,23.28,40.03,
305327,1,91.97,79.95,
305327,7,158.58,1005.86,
305327,5,24.17,102.26,
305327,3,519.18,1401.93,
305327,4,33.99,116.75,
305327,6,333.90,1864.34,
305327,4,240.72,812.70,
305328,4,72.06,250.39,
305328,2,485.01,828.03,
305328,3,419.16,1000.25,
305328,4,494.19,1661.22,
305328,3,29.87,73.85,
305328,2,159.90,271.32,
305328,3,94.85,238.17,
305328,8,12.94,86.97,
305329,5,29.77,111.30,
305329,2,34.32,50.57,
305329,4,7.58,23.39,
305329,5,207.05,836.07,
305329,3,124.61,248.87,
305330,2,12.75,19.08,
305330,4,31.98,111.56,
305330,5,18.88,79.14,
305330,4,210.74,623.30,
305330,7,202.13,1133.99,
305330,7,74.50,416.95,
305330,11,7.94,67.87,
305331,2,44.19,62.99,
305331,4,445.20,1263.30,
305331,3,141.37,320.01,
305331,7,25.27,138.28,
305331,4,17.95,55.75,
305331,3,7.36,16.02,
305334,4,229.92,766.63,
305334,3,25.70,65.31,
305334,3,404.88,976.45,
305334,2,24.34,40.45,
305334,4,22.39,76.16,
305334,5,23.21,88.96,
305334,5,502.86,2033.15,
305335,4,115.40,410.67,
305335,4,31.85,108.56,
305335,2,12.45,21.87,
305335,4,220.32,877.50,
305335,2,161.88,317.77,
305336,4,235.68,854.83,
305336,3,57.46,153.64,
305336,4,11.54,37.17,
