invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
318514,1203,2026-01-14T12:10:27Z,,2555.99,,5,WINTER-FLYER,paid
318518,1204,2026/01/20 12:21,,2272.43,2272.43,7,NONE,shipped
318522,1207,2026-01-21T11:34:05Z,,1244.39,,2,WINTER-FLYER,shipped
318524,1207,2026-01-13T10:00:24Z,,4535.26,4535.26,9,LUX-R6,paid
318527,1209,2026-01-02T12:05:18Z,,5027.11,5027.11,9,WINTER-FLYER,canceled
318532,1215,2026-01-23T09:07:11Z,,3570.95,,3,NONE,paid
318535,1221,2026-01-01T15:36:33Z,,3780.89,3780.89,7,NONE,paid
318536,1221,2026-01-17T12:10:00Z,,820.74,820.74,4,WINTER-FLYER,paid
318537,1222,2026/01/05 09:03,,1340.79,,7,RAMADAN-BUNDLE,paid
318538,1224,2026-01-15T11:20:08Z,,2076.15,2076.15,5,NONE,paid
318539,1224,2026-01-19T13:29:41Z,,4098.79,,9,RAMADAN-BUNDLE,pending_hold
318540,1224,2026-01-05T06:50:20Z,,2260.69,2260.69,4,NONE,paid
318542,1227,2026-01-06T12:20:41Z,,3667.46,,8,NONE,paid
318553,1256,2026-01-24T06:07:22Z,,2446.15,,5,,pending_hold
318557,1259,2026-01-12T09:23:12Z,,435.07,435.07,2,RAMADAN-BUNDLE,paid
318558,1261,2026-01-08T13:20:07Z,,3815.66,3815.66,10,RAMADAN-BUNDLE,paid
318559,1261,2026-01-01T06:32:05Z,,1381.57,1381.57,5,RAMADAN-BUNDLE,pending_hold
318561,1262,2026-01-04T08:39:07Z,,558.67,,3,NONE,paid
318567,1270,2026/01/07 12:00,,5150.23,,8,RAMADAN-BUNDLE,paid
318569,1272,2026-01-15T09:24:15Z,,2639.43,2639.43,6,LUX-R6,canceled
318570,1276,2026-01-28T12:34:42Z,,1390.2,,3,NONE,pending_hold
318572,1277,2026-01-17T06:31:50Z,,1775.97,,6,NONE,paid
318574,1280,2026-01-07T10:40:53Z,,3521.86,,10,LUX-R6,paid
318577,1282,2026-01-17T12:20:18Z,,1636.7,,2,NONE,paid
318581,1293,2026-01-15T15:08:59Z,,5015.79,5015.79,9,NONE,paid
318583,1296,2026-01-26T09:58:49Z,,1004.36,,6,WINTER-FLYER,paid
318586,1297,2026-01-07T14:17:21Z,,1553.33,,7,WINTER-FLYER,paid
318599,1299,2026-01-03T19:17:04Z,,1999.79,,4,NONE,paid
318600,1303,2026-01-06T12:48:32Z,,2266.09,2266.09,4,RAMADAN-BUNDLE,canceled
318601,1303,2026-01-19T14:39:44Z,,5977.74,5977.74,15,WINTER-FLYER,shipped
318602,1303,2026/01/10 18:34,,1369.31,1369.31,3,RAMADAN-BUNDLE,paid
318609,1313,2026-01-08T09:01:36Z,,2329.88,2329.88,3,NONE,shipped
318610,1313,2026-01-28T07:18:50Z,,4877.56,,6,RAMADAN-BUNDLE,pending_hold
318611,1313,2026-01-25T13:57:03Z,,2645.62,,7,NONE,paid
318613,1318,2026-01-13T06:05:14Z,,4603.43,4603.43,9,NONE,shipped
318617,1326,2026-01-16T06:38:07Z,,1003.61,1003.61,4,RAMADAN-BUNDLE,canceled
318618,1326,2026-01-12T07:12:28Z,,3288.52,,7,WINTER-FLYER,canceled
318620,1328,2026-01-01T14:38:24Z,,1399.07,,3,NONE,paid
318622,1328,2026-01-05T13:02:11Z,,2249.39,,4,RAMADAN-BUNDLE,canceled
318624,1333,2026/01/14 10:29,,4152.8,,6,WINTER-FLYER,shipped
318626,1333,2026-01-26T11:22:15Z,,2277.95,,6,NONE,paid
318629,1335,2026-01-22T06:35:55Z,,4887.48,,4,RAMADAN-BUNDLE,pending_hold
318631,1337,2026-01-21T13:59:40Z,,1637.67,,4,WINTER-FLYER,paid
318632,1337,2026-01-04T11:29:07Z,,1657.72,1657.72,4,NONE,paid
318633,1337,2026/01/14 12:32,,1510.32,1510.32,4,RAMADAN-BUNDLE,canceled
318635,1340,2026-01-21T08:13:04Z,,4772.91,4772.91,8,NONE,paid
318638,1342,2026/01/13 12:17,,339.59,,3,NONE,canceled
318641,1345,2026-01-09T06:59:28Z,,2479.34,2479.34,6,NONE,shipped
318642,1345,2026-01-13T12:41:33Z,,2484.39,,6,NONE,shipped
318650,1354,2026-01-06T09:47:56Z,,2427.0,,8,,pending_hold
318653,1357,2026-01-14T13:18:56Z,,4729.93,,9,RAMADAN-BUNDLE,shipped
318654,1357,2026-01-05T06:26:06Z,,1599.44,,6,WINTER-FLYER,pending_hold
318666,1373,2026-01-09T11:36:12Z,,1464.36,,5,NONE,paid
318670,1375,2026-01-23T07:44:38Z,,3346.82,,6,NONE,pending_hold
318671,1376,2026-01-14T06:49:14Z,,2340.21,,5,WINTER-FLYER,pending_hold
318684,1390,2026/01/19 14:15,,2772.44,2772.44,10,,paid
318685,1391,2026-01-18T06:08:59Z,,2312.23,2312.23,7,RAMADAN-BUNDLE,pending_hold
318687,1393,2026-01-09T06:11:18Z,,3230.43,,5,NONE,paid
318688,1393,2026-01-08T12:39:16Z,,3051.59,,6,NONE,paid
318689,1394,2026-01-03T12:57:50Z,,2039.99,,5,LUX-R6,pending_hold
318690,1395,2026-01-27T11:35:42Z,,815.73,,4,NONE,paid
318694,1400,2026-01-04T07:19:57Z,,1262.16,,6,LUX-R6,paid
318696,1401,2026-01-05T11:23:33Z,,547.6,,3,RAMADAN-BUNDLE,canceled
318699,1404,2026-01-16T10:45:15Z,,3417.86,,9,NONE,shipped
318700,1404,2026-01-17T09:19:07Z,,4714.58,4714.58,6,NONE,canceled
318701,1405,2026-01-06T08:34:54Z,,1836.44,,6,RAMADAN-BUNDLE,canceled
318703,1406,2026-01-03T11:12:50Z,,1659.98,,5,LUX-R6,shipped
318704,1406,2026-01-24T07:20:13Z,,1650.24,1650.24,3,,paid
318705,1407,2026-01-07T12:21:32Z,,3333.94,,4,RAMADAN-BUNDLE,shipped
318708,1415,2026-01-04T07:54:15Z,,4252.15,,11,,pending_hold
318709,1416,2026-01-22T12:16:22Z,,2652.89,,6,NONE,paid
318710,1418,2026-01-09T07:18:55Z,,1345.44,1345.44,5,LUX-R6,paid
318711,1418,2026-01-10T14:54:55Z,,8687.92,,8,WINTER-FLYER,canceled
318713,1420,2026-01-17T06:19:16Z,,5648.54,,13,NONE,canceled
318715,1422,2026-01-20T06:05:10Z,,6376.96,6376.96,12,NONE,shipped
318716,1422,2026-01-22T09:18:07Z,,2350.03,,5,NONE,canceled
318719,1429,2026-01-21T09:26:50Z,,3020.85,,3,LUX-R6,paid
318725,1434,2026-01-23T06:32:35Z,,3957.65,3957.65,15,WINTER-FLYER,canceled
318729,1439,2026-01-21T12:58:10Z,,1222.74,1222.74,3,,paid
318731,1440,2026-01-06T06:34:49Z,,1382.71,,5,,pending_hold
318740,1455,2026-01-25T11:41:56Z,,2273.33,,5,RAMADAN-BUNDLE,paid
318745,1464,2026-01-13T12:28:35Z,,3904.14,3904.14,7,NONE,canceled
318750,1471,2026/01/26 10:18,,1394.2,1394.20,3,NONE,canceled
318753,1475,2026-01-19T15:03:33Z,,4747.6,,4,NONE,paid
318759,1482,2026-01-28T06:32:54Z,,1980.27,1980.27,5,NONE,shipped
318763,1488,2026-01-01T13:09:40Z,,3068.02,,12,,pending_hold
318767,1496,2026-01-14T09:02:01Z,,5037.48,5037.48,7,NONE,paid
318768,1498,2026-01-24T14:42:25Z,,7179.97,,10,NONE,paid
318772,1502,2026-01-24T08:39:34Z,,2104.99,2104.99,6,NONE,paid
318773,1503,2026-01-02T09:39:53Z,,2469.06,,7,NONE,shipped
318774,1504,2026-01-28T13:42:30Z,,2849.67,,3,NONE,pending_hold
318777,1505,2026-01-09T13:38:54Z,,3791.62,3791.62,4,RAMADAN-BUNDLE,paid
318779,1507,2026-01-20T07:50:38Z,,1481.43,1481.43,4,RAMADAN-BUNDLE,paid
318781,1507,2026-01-28T11:11:58Z,,903.22,903.22,4,,pending_hold
318782,1507,2026-01-11T13:28:05Z,,981.02,,2,WINTER-FLYER,paid
318783,1509,2026-01-01T12:04:01Z,,3698.61,,4,,pending_hold
318784,1509,2026-01-03T06:31:54Z,,3929.48,,11,NONE,canceled
318787,1514,2026-01-04T11:54:59Z,,2738.01,2738.01,7,LUX-R6,paid
318788,1515,2026-01-08T11:36:32Z,,2207.4,,4,WINTER-FLYER,paid
318801,1523,2026-01-23T06:09:18Z,,3729.45,3729.45,10,WINTER-FLYER,paid
318802,1523,2026-01-24T12:56:04Z,,2675.08,2675.08,4,NONE,shipped
318804,1535,2026-01-28T09:32:06Z,,1354.58,1354.58,4,NONE,paid
318805,1535,2026-01-24T09:34:46Z,,5156.42,5156.42,6,NONE,paid
318806,1535,2026/01/12 10:13,,2653.36,,5,NONE,paid
318808,1537,2026-01-23T12:49:26Z,,1511.14,1511.14,4,NONE,paid
318809,1538,2026-01-21T10:29:08Z,,2909.94,,7,,shipped
318813,1540,2026-01-27T13:35:16Z,,4388.13,4388.13,9,WINTER-FLYER,paid
318822,1552,2026-01-11T13:33:59Z,,525.68,525.68,4,NONE,paid
318823,1553,2026-01-07T07:51:19Z,,748.63,,3,RAMADAN-BUNDLE,pending_hold
318827,1554,2026/01/16 17:22,,10861.54,10861.54,12,RAMADAN-BUNDLE,paid
318830,1557,2026-01-16T12:11:03Z,,3044.9,3044.90,4,WINTER-FLYER,canceled
318854,1584,2026-01-18T07:49:46Z,,4371.37,,9,WINTER-FLYER,paid
318855,1584,2026-01-15T06:14:20Z,,7011.22,,11,,paid
318856,1584,2026-01-20T15:35:18Z,,889.47,889.47,2,NONE,canceled
318859,1586,2026-01-21T06:04:04Z,,7789.7,,11,NONE,paid
318861,1589,2026-01-08T10:02:34Z,,1021.28,1021.28,4,,paid
318867,1594,2026-01-02T10:18:37Z,,4831.72,,10,NONE,pending_hold
318869,1595,2026-01-11T09:24:01Z,,7536.4,,13,LUX-R6,paid
318874,1600,2026-01-12T09:34:26Z,,3752.91,3752.91,8,NONE,paid
318875,1601,2026-01-16T11:00:22Z,,2472.73,,6,NONE,paid
318885,1618,2026-01-18T11:32:18Z,,3767.52,3767.52,4,LUX-R6,paid
318894,1637,2026-01-22T16:46:43Z,,5665.92,,8,WINTER-FLYER,paid
318905,1650,2026-01-05T10:18:36Z,,7107.7,,15,,shipped
318906,1650,2026-01-05T07:16:43Z,,1809.61,,5,LUX-R6,pending_hold
318907,1652,2026-01-09T06:43:15Z,,5604.24,5604.24,11,RAMADAN-BUNDLE,canceled
318914,1659,2026-01-05T15:54:23Z,,5509.87,,10,NONE,shipped
318922,1669,2026-01-28T08:23:44Z,,4442.39,,8,NONE,shipped
318924,1670,2026-01-08T08:35:28Z,,2435.65,2435.65,6,,shipped
318930,1682,2026-01-09T10:35:27Z,,4750.92,4750.92,8,NONE,paid
318931,1682,2026-01-06T09:53:19Z,,8912.94,8912.94,12,LUX-R6,shipped
318933,1682,2026/01/13 13:22,,2480.87,,6,,shipped
318937,1685,2026-01-25T11:36:14Z,,4904.64,4904.64,10,RAMADAN-BUNDLE,paid
318945,1699,2026-01-23T08:49:02Z,,2983.09,,8,NONE,shipped
318947,1700,2026-01-28T09:49:07Z,,2005.51,,2,NONE,pending_hold
318948,1701,2026-01-06T06:23:56Z,,3402.45,3402.45,7,LUX-R6,pending_hold
318950,1701,2026-01-13T10:12:12Z,,4374.64,,11,,paid
318958,1706,2026-01-01T12:39:40Z,,2569.53,,6,,canceled
318962,1708,2026-01-23T07:55:16Z,,5898.13,,10,NONE,pending_hold
318963,1708,2026-01-28T10:20:43Z,,2336.55,,9,NONE,paid
318965,1710,2026-01-15T10:46:49Z,,6260.46,,12,NONE,paid
318966,1713,2026/01/19 16:28,,5538.23,5538.23,10,,paid
318968,1717,2026-01-21T13:40:39Z,,1770.12,,6,,paid
318971,1718,2026-01-07T07:02:10Z,,2562.73,,8,,canceled
318978,1726,2026-01-16T16:32:15Z,,5758.0,,6,,paid
318982,1729,2026-01-17T08:04:02Z,,4690.82,,10,,paid
318984,1733,2026-01-09T09:10:54Z,,5237.65,,8,LUX-R6,shipped
318985,1733,2026-01-13T12:49:30Z,,4136.58,4136.58,5,NONE,pending_hold
318991,1745,2026-01-20T09:48:26Z,,3335.35,3335.35,8,NONE,pending_hold
318993,1748,2026/01/24 13:34,,4267.18,,4,LUX-R6,pending_hold
318994,1748,2026-01-03T11:15:44Z,,1285.48,,6,NONE,paid
318995,1749,2026-01-14T12:06:19Z,,6193.65,,15,RAMADAN-BUNDLE,paid
318996,1749,2026-01-20T11:10:16Z,,1269.0,1269.00,2,NONE,canceled
318999,1755,2026-01-16T06:46:14Z,,2548.03,2548.03,7,,paid
319002,1756,2026-01-05T11:07:01Z,,6804.58,6804.58,10,,paid
319005,1759,2026-01-04T10:20:20Z,,2721.28,,6,RAMADAN-BUNDLE,paid
319007,1761,2026-01-18T11:40:20Z,,1029.95,,4,RAMADAN-BUNDLE,paid
319011,1764,2026-01-05T08:08:58Z,,3133.92,,6,WINTER-FLYER,canceled
319014,1767,2026-01-11T08:53:27Z,,3607.86,3607.86,6,WINTER-FLYER,canceled
319026,1781,2026-01-04T09:47:03Z,,4269.36,,11,WINTER-FLYER,pending_hold
319028,1782,2026-01-16T09:27:47Z,,4148.4,,6,RAMADAN-BUNDLE,paid
319029,1783,2026-01-15T15:26:37Z,,2458.9,,2,LUX-R6,shipped
319031,1784,2026-01-16T09:38:29Z,,1824.48,1824.48,8,RAMADAN-BUNDLE,canceled
319036,1795,2026-01-03T08:04:16Z,,2636.68,,5,RAMADAN-BUNDLE,paid
319037,1795,2026-01-05T07:22:19Z,,6128.99,,8,LUX-R6,paid
319039,1796,2026-01-14T09:39:26Z,,2026.35,,4,WINTER-FLYER,pending_hold
319041,1799,2026-01-05T13:58:11Z,,6528.06,,12,NONE,paid
319042,1799,2026-01-24T12:19:24Z,,8222.91,,11,NONE,canceled
319060,1816,2026-01-27T07:16:35Z,,5024.22,,9,WINTER-FLYER,canceled
319062,1820,2026/01/16 14:50,,4537.28,,12,NONE,pending_hold
319063,1823,2026-01-01T10:54:40Z,,460.19,460.19,2,LUX-R6,canceled
319065,1825,2026-01-23T09:10:31Z,,1891.74,,5,LUX-R6,pending_hold
319071,1830,2026-01-08T13:33:09Z,,1825.51,,4,,pending_hold
319072,1830,2026-01-04T13:11:02Z,,6028.13,,6,RAMADAN-BUNDLE,paid
319077,1835,2026-01-02T11:14:54Z,,1963.07,1963.07,4,NONE,shipped
319083,1844,2026-01-26T13:07:40Z,,7702.49,,14,LUX-R6,paid
319088,1848,2026-01-07T10:32:42Z,,2843.49,,2,WINTER-FLYER,paid
319092,1854,2026-01-01T08:34:15Z,,3087.21,3087.21,8,NONE,paid
319093,1854,2026-01-17T10:01:44Z,,3557.32,3557.32,7,,paid
319097,1856,2026-01-15T09:29:00Z,,1904.34,,4,NONE,paid
319099,1857,2026-01-08T10:27:47Z,,4875.68,4875.68,6,NONE,canceled
319103,1859,2026-01-22T10:01:49Z,,3960.62,,9,NONE,paid
319111,1866,2026-01-23T09:19:53Z,,1828.68,,5,NONE,paid
319118,1878,2026/01/23 13:04,,3856.77,,5,NONE,paid
319121,1882,2026-01-26T12:10:17Z,,4071.42,,7,LUX-R6,pending_hold
319132,1897,2026-01-12T10:02:24Z,,4814.07,4814.07,7,RAMADAN-BUNDLE,shipped
319135,1899,2026-01-14T08:39:00Z,,2825.91,,6,LUX-R6,paid
319138,1900,2026-01-15T06:16:02Z,,2285.09,2285.09,7,WINTER-FLYER,paid
319145,1912,2026-01-18T12:51:32Z,,2593.26,,5,,shipped
319146,1912,2026-01-28T08:54:03Z,,2048.97,2048.97,7,LUX-R6,paid
319147,1912,2026-01-08T11:03:50Z,,6007.31,,14,LUX-R6,paid
319148,1912,2026/01/07 08:33,,2104.78,,4,LUX-R6,pending_hold
319152,1913,2026-01-13T07:30:39Z,,8871.38,,10,NONE,pending_hold
319153,1913,2026-01-01T09:06:11Z,,1969.94,,6,NONE,shipped
319154,1915,2026-01-05T10:21:28Z,,5032.94,5032.94,6,,pending_hold
319155,1915,2026-01-22T09:55:50Z,,3072.58,,9,NONE,shipped
319158,1918,2026-01-22T09:45:56Z,,5674.87,,7,,canceled
319162,1921,2026-01-03T13:26:43Z,,4491.11,4491.11,9,RAMADAN-BUNDLE,shipped
319163,1921,2026-01-19T07:39:35Z,,1535.59,,3,,shipped
319164,1921,2026/01/02 12:44,,1488.88,1488.88,4,WINTER-FLYER,paid
319168,1924,2026-01-15T12:41:51Z,,3903.47,3903.47,8,WINTER-FLYER,paid
319170,1925,2026-01-23T08:14:34Z,,1945.33,,2,NONE,pending_hold
319175,1929,2026-01-09T08:45:50Z,,1830.88,1830.88,4,NONE,shipped
319177,1930,2026-01-04T16:16:54Z,,1160.46,,3,NONE,canceled
319178,1930,2026-01-05T07:14:39Z,,3116.96,,10,LUX-R6,canceled
319179,1932,2026-01-07T06:00:50Z,,2949.22,2949.22,8,NONE,paid
319186,1941,2026-01-08T08:08:04Z,,1700.66,,5,WINTER-FLYER,pending_hold
319192,1950,2026-01-27T08:23:39Z,,2486.93,2486.93,9,,shipped
319196,1956,2026-01-18T14:47:22Z,,2305.03,2305.03,9,WINTER-FLYER,paid
319203,1960,2026-01-24T11:06:04Z,,5486.0,,10,LUX-R6,paid
319209,1968,2026-01-09T09:43:46Z,,2120.25,2120.25,5,NONE,canceled
319212,1973,2026-01-03T10:24:52Z,,3467.08,,5,NONE,paid
319214,1973,2026/01/05 11:39,,5310.48,5310.48,6,NONE,shipped
319218,1984,2026-01-10T11:44:37Z,,4704.2,,9,LUX-R6,paid
319221,1988,2026-01-28T12:30:38Z,,3291.31,3291.31,7,NONE,canceled
319224,1991,2026-01-09T10:01:57Z,,5086.01,,15,WINTER-FLYER,canceled
319227,1993,2026-01-14T09:46:48Z,,1536.56,1536.56,7,LUX-R6,paid
319228,1994,2026-01-06T11:04:48Z,,1951.69,,2,RAMADAN-BUNDLE,paid
319230,1994,2026/01/17 14:43,,2279.68,,4,RAMADAN-BUNDLE,pending_hold
319241,2003,2026/01/12 11:21,,2646.93,2646.93,9,NONE,canceled
319243,2007,2026-01-22T08:35:36Z,,2640.75,2640.75,8,,paid
319253,2024,2026-01-16T11:04:14Z,,2180.41,,4,,canceled
319256,2026,2026/01/07 08:38,,1586.02,1586.02,3,NONE,canceled
319259,2028,2026-01-10T14:26:08Z,,3870.47,,8,WINTER-FLYER,paid
319262,2034,2026-01-19T12:08:00Z,,5767.93,,9,LUX-R6,paid
319263,2034,2026-01-10T14:09:32Z,,1986.9,1986.90,3,WINTER-FLYER,paid
319264,2036,2026-01-22T09:35:32Z,,4654.37,,7,WINTER-FLYER,canceled
319266,2036,2026-01-17T13:57:04Z,,1730.78,,7,RAMADAN-BUNDLE,paid
319267,2038,2026-01-18T06:57:46Z,,7366.54,7366.54,12,WINTER-FLYER,paid
319272,2040,2026-01-08T06:39:16Z,,2128.99,2128.99,7,RAMADAN-BUNDLE,canceled
319276,2042,2026-01-21T13:39:01Z,,4765.5,,6,LUX-R6,paid
319279,2046,2026-01-20T06:00:58Z,,5170.78,5170.78,15,NONE,paid
319280,2051,2026-01-25T09:18:24Z,,1626.75,,4,NONE,canceled
319281,2051,2026-01-09T10:07:50Z,,1881.56,,2,,shipped
319283,2053,2026-01-06T07:01:14Z,,6314.56,6314.56,10,RAMADAN-BUNDLE,paid
319285,2058,2026-01-24T14:03:55Z,,1705.03,,3,NONE,paid
319286,2058,2026-01-25T07:46:06Z,,8086.74,8086.74,10,LUX-R6,pending_hold
319287,2060,2026-01-25T08:10:22Z,,1170.53,,3,NONE,paid
319289,2061,2026-01-24T15:20:40Z,,5969.76,,11,NONE,pending_hold
319293,2072,2026-01-13T08:45:39Z,,2789.3,2789.30,4,LUX-R6,paid
319296,2073,2026-01-03T09:15:06Z,,6747.87,,15,NONE,paid
319301,2078,2026-01-05T10:57:29Z,,6087.48,6087.48,6,LUX-R6,canceled
319303,2083,2026-01-27T12:17:18Z,,1103.13,1103.13,2,,pending_hold
319305,2087,2026-01-08T14:35:21Z,,4807.76,4807.76,8,LUX-R6,shipped
319306,2087,2026-01-21T12:47:41Z,,3272.98,,7,WINTER-FLYER,paid
319317,2094,2026-01-19T15:18:34Z,,1475.95,1475.95,3,RAMADAN-BUNDLE,shipped
319318,2097,2026-01-08T07:34:46Z,,2282.01,,6,LUX-R6,paid
319319,2098,2026-01-10T13:43:32Z,,975.33,,3,,paid
319327,2109,2026-01-20T06:00:14Z,,1694.85,,6,WINTER-FLYER,paid
319329,2109,2026-01-11T10:31:07Z,,1665.55,1665.55,4,WINTER-FLYER,paid
319331,2109,2026-01-16T09:21:29Z,,1742.91,1742.91,6,,shipped
319335,2117,2026-01-06T06:46:22Z,,1387.23,,2,LUX-R6,canceled
319337,2117,2026-01-21T16:11:09Z,,5010.43,,9,LUX-R6,paid
319339,2119,2026-01-28T17:14:04Z,,5950.54,5950.54,6,LUX-R6,paid
319345,2125,2026-01-13T07:30:32Z,,2752.07,,6,LUX-R6,pending_hold
319347,2125,2026-01-04T08:14:21Z,,2181.33,,2,NONE,paid
319349,2128,2026-01-24T06:32:09Z,,4085.1,4085.10,9,,pending_hold
319353,2130,2026-01-04T11:02:44Z,,2934.4,,9,RAMADAN-BUNDLE,paid
319356,2133,2026-01-12T06:10:07Z,,6754.23,6754.23,8,LUX-R6,pending_hold
319361,2135,2026-01-12T08:21:18Z,,1263.8,,5,NONE,paid
319363,2136,2026-01-20T09:35:00Z,,2185.56,,5,NONE,paid
319369,2145,2026/01/15 15:33,,3600.18,3600.18,7,LUX-R6,paid
319371,2149,2026-01-06T12:17:04Z,,5130.35,5130.35,8,RAMADAN-BUNDLE,pending_hold
319378,2157,2026-01-22T11:13:49Z,,1695.28,,4,,shipped
319380,2157,2026-01-19T11:49:31Z,,4311.72,4311.72,14,,canceled
319384,2163,2026-01-06T08:49:17Z,,4328.61,4328.61,11,,shipped
319387,2164,2026-01-24T10:41:48Z,,3309.93,,8,LUX-R6,canceled
319389,2166,2026-01-24T10:22:08Z,,2409.22,,7,,shipped
319392,2170,2026-01-03T07:57:07Z,,5591.58,,9,,paid
319394,2172,2026-01-03T10:18:24Z,,7026.87,7026.87,8,NONE,pending_hold
319399,2175,2026-01-01T10:38:32Z,,3444.21,3444.21,5,NONE,paid
319417,2201,2026-01-06T10:05:57Z,,2193.27,2193.27,4,LUX-R6,pending_hold
319418,2202,2026/01/24 14:58,,6983.25,,7,LUX-R6,paid
319422,2206,2026-01-18T13:11:46Z,,1624.38,,4,NONE,shipped
319426,2211,2026-01-15T07:17:46Z,,3940.43,,8,LUX-R6,paid
319428,2213,2026-01-15T13:25:34Z,,1682.55,,4,NONE,shipped
319435,2222,2026-01-11T11:15:40Z,,2848.59,,6,NONE,pending_hold
319442,2226,2026-01-01T10:38:13Z,,2331.68,2331.68,4,NONE,paid
319444,2226,2026-01-22T13:45:14Z,,664.85,,3,LUX-R6,paid
319447,2230,2026-01-28T11:38:40Z,,2533.75,2533.75,4,LUX-R6,shipped
319449,2234,2026-01-03T08:19:07Z,,2849.39,,9,NONE,pending_hold
319454,2236,2026-01-28T12:23:37Z,,3003.1,3003.10,4,WINTER-FLYER,canceled
319455,2236,2026-01-17T09:47:52Z,,3982.31,3982.31,10,NONE,paid
319456,2236,2026-01-10T07:08:39Z,,2125.06,,6,RAMADAN-BUNDLE,paid
319463,2241,2026-01-11T09:30:05Z,,1673.54,1673.54,7,WINTER-FLYER,canceled
319476,2256,2026-01-22T12:48:03Z,,6233.46,,8,NONE,shipped
319481,2266,2026-01-26T07:17:31Z,,2416.63,,6,RAMADAN-BUNDLE,pending_hold
319483,2270,2026-01-03T12:21:12Z,,1137.34,,5,RAMADAN-BUNDLE,pending_hold
319488,2275,2026/01/09 09:46,,1945.64,1945.64,5,WINTER-FLYER,pending_hold
319492,2282,2026-01-07T10:39:30Z,,2945.04,2945.04,5,WINTER-FLYER,shipped
319493,2283,2026-01-16T09:02:54Z,,2014.67,2014.67,4,,paid
319494,2286,2026-01-03T06:58:21Z,,7351.94,,12,LUX-R6,pending_hold
319497,2290,2026-01-24T06:15:07Z,,3594.09,,11,RAMADAN-BUNDLE,shipped
319499,2295,2026-01-01T13:25:49Z,,2204.98,,5,WINTER-FLYER,paid
319500,2296,2026-01-09T13:57:14Z,,2661.09,,7,WINTER-FLYER,paid
319503,2297,2026-01-22T16:40:14Z,,8159.0,8159.00,11,LUX-R6,canceled
319509,2304,2026-01-23T08:29:56Z,,1708.03,,6,,canceled
319511,2304,2026-01-12T15:57:59Z,,4652.3,4652.30,6,,pending_hold
319515,2307,2026-01-12T06:49:09Z,,1466.88,,8,,canceled
319516,2307,2026-01-27T10:10:15Z,,3810.0,,6,RAMADAN-BUNDLE,paid
319518,2311,2026-01-14T13:04:21Z,,4480.16,4480.16,7,LUX-R6,canceled
319519,2312,2026-01-07T09:28:08Z,,4847.82,4847.82,8,,paid
319520,2312,2026-01-27T13:29:38Z,,2800.5,2800.50,8,NONE,paid
319523,2313,2026-01-03T07:11:09Z,,2501.51,2501.51,6,LUX-R6,paid
319525,2314,2026-01-15T10:16:11Z,,2097.78,,7,NONE,shipped
319526,2314,2026-01-11T06:18:20Z,,1718.98,,4,LUX-R6,canceled
319527,2316,2026-01-02T11:50:13Z,,2650.25,,5,WINTER-FLYER,canceled
319528,2317,2026-01-14T19:43:27Z,,6720.91,,10,NONE,paid
319532,2328,2026-01-26T11:32:41Z,,7796.97,,8,RAMADAN-BUNDLE,shipped
319538,2337,2026-01-08T09:21:28Z,,1278.83,1278.83,4,NONE,pending_hold
319540,2341,2026-01-10T07:05:03Z,,3525.08,,7,WINTER-FLYER,paid
319551,2352,2026-01-06T11:45:04Z,,2703.61,,3,NONE,paid
319552,2356,2026-01-05T09:59:11Z,,4712.62,4712.62,14,LUX-R6,pending_hold
319554,2356,2026-01-11T09:52:45Z,,2061.78,2061.78,8,NONE,paid
319557,2358,2026-01-06T11:09:47Z,,4168.52,,6,,paid
319559,2363,2026-01-07T06:25:44Z,,1805.77,,4,NONE,pending_hold
319560,2363,2026-01-05T08:47:11Z,,3793.18,,3,NONE,paid
319562,2364,2026-01-12T15:16:59Z,,3356.06,3356.06,5,LUX-R6,paid
319569,2365,2026-01-21T14:48:14Z,,7194.59,7194.59,8,WINTER-FLYER,paid
319571,2369,2026-01-17T07:59:49Z,,1794.05,,6,,paid
319572,2374,2026-01-03T12:28:52Z,,1423.09,1423.09,2,RAMADAN-BUNDLE,canceled
319576,2378,2026-01-28T14:48:12Z,,6887.59,6887.59,15,RAMADAN-BUNDLE,paid
319582,2381,2026-01-04T06:30:11Z,,3171.39,,6,NONE,canceled
319584,2383,2026-01-21T13:10:06Z,,3834.85,,10,RAMADAN-BUNDLE,canceled
319585,2383,2026-01-24T07:59:34Z,,3157.02,3157.02,5,WINTER-FLYER,pending_hold
319587,2384,2026-01-25T13:07:15Z,,3772.51,,5,RAMADAN-BUNDLE,paid
319591,2388,2026/01/15 08:00,,3202.51,,8,NONE,paid
319593,2390,2026-01-23T14:07:46Z,,3456.44,,5,NONE,paid
319599,2392,2026/01/06 08:33,,2983.25,,9,WINTER-FLYER,shipped
319600,2393,2026-01-18T11:07:42Z,,2228.4,2228.40,6,NONE,paid
319601,2393,2026-01-01T13:45:07Z,,5959.28,,5,LUX-R6,pending_hold
319602,2394,2026-01-28T15:20:17Z,,4461.56,,11,RAMADAN-BUNDLE,paid
319609,2407,2026-01-18T08:52:46Z,,2326.78,2326.78,5,WINTER-FLYER,paid
319611,2407,2026-01-18T09:44:48Z,,3455.91,3455.91,8,RAMADAN-BUNDLE,canceled
319614,2411,2026-01-16T08:18:46Z,,5331.39,,12,LUX-R6,paid
