alias_id,account_name,branch_id,supplier_code
A59248,Ph/Blue Wave br.2,701,77
A59249,PY/blue wave Branch 1,711,63
A59250,el BLUE WAVE Station St.,723,71
A59251,el Blue Wave 011,726,100
A59252,BLUE WAVE Branch 2,727,90
A59253,Blue Wave Station St.,728,72
A59254,El-Blue Wave br.2,728,72
A59255,El-CITY CARE FAISAL Station St.,708,72
A59256,EL City Care Faiasl 011,708,72
A59257,City Care Faisal Mall,710,77
A59258,el city care faisal Branch 2,716,68
A59259,el city care faisal Mall,716,68
A59260,PY/CITY CARE FAISAL (2),724,72
A59261,Ph/City Care Faisal,780,70
A59262,el City Care Faisal (2),781,79
A59263,PH CITY CARE FAISAL407,781,79
A59264,Ph/El Hokama 6th Zone,704,78
A59265,El Hokama 011,704,78
A59266,PY/El Hokama Station St.,710,78
A59267,el hokama 04,710,78
A59268,El Hokaa (2),745,65
A59269,El HokamaM all,746,72
A59270,El Hokama (2),746,72
A59271,PY/E HOKAMA 011,751,72
A59272,el EL HOKAMA 04786,751,72
A59273,Ph/El Hokama Station St.,759,71
A59274,El Hokama Main Road,762,80
A59275,el El Hokama br.2,769,72
A59276,Ph/El Hokama-A,769,72
A59277,el Sunrise263,709,67
A59278,EL Sunrise-A326,709,67
A59279,Ph/SUNRISE Main Road,714,79
A59280,El-SUNRISE Station St.,714,79
A59281,PY/sunrise 011,716,69
A59282,Sunrise Station St.,723,72
A59283,sunrise (2),729,78
A59284,PY/sunrsie (2),731,77
A59285,EL Sunrise,731,77
A59286,PYs/unrise Branch 1,734,76
A59287,PH Sunrise,734,76
A59288,El-Sunrie Station St.,737,79
A59289,Elite Oct City br.2,717,70
A59290,El--Elite Oct City (2),741,73
A59291,ELITE OCT CITY Main Road,741,73
A59292,EL elite oct city,754,74
A59293,Elite Oct City 0011511,754,74
A59294,PH elite oct city 011,767,73
A59295,Elite Oct City br.2,767,73
A59296,Ph/sunrise agami (2),701,78
A59297,Sunise Agami Mall,701,78
A59298,Sunrise Agami 011,702,72
A59299,Sunrise Agami Branch 1,702,72
A59300,El-Sunrise Agami Station St.,717,71
A59301,sunrise agami,723,73
A59302,El-SUNRISE AGAMI Mall,751,73
A59303,EL Sunrise Agami,755,86
A59304,Ph/Sunrise Agami br.2,755,86
A59305,PY/Sunrise Agami Main Road,777,78
A59306,el City Care Branch 1,709,68
A59307,city care (2)675,759,72
A59308,el City Care,759,72
A59309,el CITY CARE,763,84
A59310,seha first faisal br.2,718,62
A59311,PY/Seha First Faisal Mall,733,73
A59312,Ph/seha first faisal,751,74
A59313,PY/Seha First Faisal 011,751,74
A59314,Ph/angel,719,78
A59315,el angel Branch 2,719,78
A59316,Angel 04,720,79
A59317,PH angel-A835,725,74
A59318,Ph/Angel Branch 1,740,75
A59319,El-ANGEL Branch 2,740,75
A59320,PYAngel,781,80
A59321,el Misr br.2953,741,74
A59322,Ph/Misr 011,741,74
A59323,Ph/misr 6th Zone,748,80
A59324,PY/Misr-A,759,73
A59325,PH Misr-A,770,85
A59326,Misr317,770,85
A59327,MISR,773,83
A59328,Ph/misr Mlal,773,83
A59329,El-Misr 04,782,82
A59330,Misr (2),782,82
A59331,PH Elite 011,700,76
A59332,PY/ELITE Station St.,700,76
A59333,el Elite Station St.,703,76
A59334,Elite,709,69
A59335,elite (2),757,77
A59336,EL Elite Main Road,771,73
A59337,El-Elite Branch 1,771,73
A59338,el Elite,782,83
A59339,Union Pharm Faisal br.2,711,64
A59340,Ph/union pharm faisal,717,72
A59341,El-Union Pharm Faisal Branch 2369,760,74
A59342,PY/UNION PHARM FAISAL 04,760,74
A59343,EL union pharm faisal 6th Zone,762,81
A59344,el UNION PHARM FAISAL MainRoad14,770,86
A59345,PH UNION PHARM FAISAL br.2,770,86
A59346,Salamtek Smouha 6th Zone,771,74
A59347,Salamtek Smouha,775,74
A59348,El-Salamtek Smouha 011919,775,74
A59349,SALAMTEK SMOUHA Branch 2,778,83
A59350,Salamtek Smouha Station St.670,781,81
A59351,el El Faraby Faisal 6th Zone940,703,77
A59352,el El Faraby Faisal Main Road,703,77
A59353,EL El Faraby Faisal Branch 1,709,70
A59354,PH El Faraby Faisal 04,736,72
A59355,El-El Faraby Faisal br.2,736,72
A59356,PH El Faraby Faisal Mall,752,69
A59357,Ph/El Faraby Faisal Station St.45,756,85
A59358,EL EL FARABY FASAL,756,85
A59359,el el faraby faisal Station St.,773,84
A59360,El-pharma plus rehab view Main Road,746,73
A59361,EL PHARMA PLSU REHAB VIEW Main Road,746,73
A59362,el pharma plus rehab view 6th Zone772,761,64
A59363,El-pharma plus reahb view (2),777,79
A59364,EL Blue Wave Main Road,724,73
A59365,Blue Wave Station St.,724,73
A59366,PH bluewave-A,751,75
A59367,PY/BLUE WAVE Branch 1,751,75
A59368,El-BLUE WAVE Main Road,766,79
A59369,blue wave Main Rad,766,79
A59370,EL SHIFA Station St.,702,73
A59371,PH el shifa 04,720,80
A59372,EL El Shifa 04,726,101
A59373,EL El hifa 6th Zone,726,101
A59374,el shifa,728,73
A59375,EL SHIFA,731,78
A59376,EL E Shifa,731,78
A59377,El-el shifa 011,754,75
A59378,PY/El Shhifa br.2,754,75
A59379,EL SHIFA Station St.,756,86
A59380,El-Golden Care Mall,719,79
A59381,GOLDEN CARE Mall,719,79
A59382,EL goldne care-A,732,80
A59383,Ph/Golden Care Branch 1,732,80
A59384,El-Golden Care Branch 2,757,78
A59385,Ph/GOLDEN CARE 6th Zone,768,86
A59386,PH Golden Care Main Road,768,86
A59387,Golden Care br.2,782,84
A59388,PH Life Lien Rehab View,702,74
A59389,EL Life Line Rehab View 04,712,90
A59390,Ph/Life Line Rehab View-A,712,90
A59391,LIFE LINE EHAB VIEW,718,63
A59392,life line rehab view-A,734,77
A59393,EL LIFE LINE REHAB VIEW Main Road,734,77
A59394,PH Life Line Rehab View,742,79
A59395,life line rehabv iew Branch 2763,770,87
A59396,PH Life Line Rehab View Mall,775,75
A59397,life line rehab view Station St.,775,75
A59398,Ph/health gate maadi 011,702,75
A59399,PY/health gate maadi 011449,733,74
A59400,el Health Gate Maadi-A10,733,74
A59401,health gate maadi Main Road,746,74
A59402,el HEALTH GATE MAADI 011,759,74
A59403,Health Gate Maadi,762,82
A59404,Ph/Health Gate Maadi Main Road,777,80
A59405,EL HEALTH GATE MAADI Main Road,777,80
A59406,PY/MISR Branch 2,724,74
A59407,El-MISSR (2),728,74
A59408,Misr Mall,732,81
A59409,el Misr Mall,732,81
A59410,Misr-A,740,76
A59411,PY/Mirs Station St.,755,87
A59412,el misr Branch 1,755,87
A59413,misr Mall,763,85
A59414,MISR,763,85
A59415,El-Misr 6th Zone,779,72
A59416,Misr (2),779,72
A59417,betterr life-A,713,75
A59418,PY/Better Life-A,713,75
A59419,Better Life 04,728,75
A59420,BETTER LIFE-A399,738,77
A59421,Better Life Station St.,743,64
A59422,el betetr life br.2,743,64
A59423,PH Better iLfe 04634,750,76
A59424,el Better Life,750,76
A59425,Better Life756,752,70
A59426,Better Life 011,752,70
A59427,Ph/Better Life Branch 2,756,87
A59428,Better Life (2),776,62
A59429,PHHARMA PLUS FAISAL,707,58
A59430,PH PHARMA PLUS FAIISAL 04,715,57
A59431,Pharma Plus Faisal Branch 2,715,57
A59432,el Pharma Plus Faisal br.2261,726,102
A59433,Pharma Plus Faisal 101,726,102
A59434,Ph/pharma plus faisal,738,78
A59435,PH Pharma Plus Faisal Mall,738,78
A59436,EL Pharma Plus Faisal Branch 1,741,75
A59437,pharma plus faisal Main Road,741,75
A59438,PY/Pharma Plus Faisal-A,747,70
A59439,el Pharma Plus Faisal Mall609,763,86
A59440,El-Pharma Plus Faisal Mall,763,86
A59441,PHARMA PLUS FAISAL,779,73
A59442,PH Pharma Plus Faisal 04,779,73
A59443,Agel,712,91
A59444,el Angel 04,712,91
A59445,El-Angel (2),715,58
A59446,EL ANGEL Sttation St.,717,73
A59447,El-Angel br.2,717,73
A59448,PY/ANGL Branch 1,720,81
A59449,PY/Angel Branch 2,720,81
A59450,Ph/ANGEL Branch 1,727,91
A59451,Angel Main Road,727,91
A59452,P ANGEL Station St.,730,77
A59453,e angel,730,77
A59454,angeel-A,749,69
A59455,SILVER CARE FAISAL 011397,702,76
A59456,Silver Care Faisal Statio nSt.,702,76
A59457,Silver Care Faisal,710,79
A59458,El-Silver Care Faisal br.2,711,65
A59459,PY/silver care faisal 011,762,83
A59460,PY/Silver Care Faisal Station St.,771,75
A59461,PH Misr 011,702,77
A59462,Ph/imsr Main Road,702,77
A59463,el Misr Main Road,711,66
A59464,El-MISR Mall,726,103
A59465,EL MSIR (2)112,726,103
A59466,el Misr,731,79
A59467,MISR,731,79
A59468,misr,763,87
A59469,MISR,763,87
A59470,EL misr Station St.,771,76
A59471,PY/MISR Branch 2,771,76
A59472,PH Misr 011,777,81
A59473,PH al nozha faisal,703,78
A59474,Ph/Al Nozha Faisal Main Road,728,76
A59475,AL NOOZHA FAISAL Main Road,747,71
A59476,el EL TOURATH FAISAL 011,700,77
A59477,EL El Tourath Faisal br.2,700,77
A59478,el El Tourath Faisal-A,711,67
A59479,PH EL TOURATH FAISAL Main Road,711,67
A59480,el tourath faisal (2),730,78
A59481,el tourath faisal 6th Zone,730,78
A59482,EL TOURATH FAISAL 04678,748,81
A59483,el EL TOURATH FAISAL Branch 1,765,73
A59484,El-El Tourath Faisal (2),767,74
A59485,El Tourath Faisal,767,74
A59486,Ph/El Tourath Faisal Branch 2,781,82
A59487,PY/el tourath faisal Main Road,781,82
A59488,metro (2),708,73
A59489,el Merto br.2,708,73
A59490,Ph/eMtro 04,720,82
A59491,PY/METRO,722,75
A59492,Metro 6thh Zone,722,75
A59493,PY/METRO 011477,727,92
A59494,PH metro Branch 2,728,77
A59495,Metro Branch 2,728,77
A59496,el METTRO br.2,742,80
A59497,Ph/Metro,742,80
A59498,EL mtro,757,79
A59499,EL Metro 04,760,75
A59500,PH family-A,725,75
A59501,PH Family Main Road,734,78
A59502,PH family,737,80
A59503,FAMILY,737,80
A59504,Ph/Family Branch 1552,746,75
A59505,el fammily650,748,82
A59506,Ph/Family,752,71
A59507,El-Family-A,752,71
A59508,Ph/FAMILY,765,74
A59509,PY/FAMILY,765,74
A59510,Ph/SEHA FIRST983,706,83
A59511,PY/SEHA FIRST Main Road,706,83
A59512,Seha First 04,714,80
A59513,Seha First Branch 2,715,59
A59514,Seha First rb.2,718,64
A59515,SEHA FIRRST Branch 2,718,64
A59516,Seha First Branch 2,732,82
A59517,PY/SEHA FIRST 011,732,82
A59518,Seha First-A,739,78
A59519,SEHA FIRST 04,764,73
A59520,SEHA FIRST,771,77
A59521,el Hope Maadi Branch 2,702,78
A59522,el Hope Maadi 04,702,78
A59523,El-Hope Madi,707,59
A59524,PH HOPE MAADI Mall758,707,59
A59525,HOPEM AADI (2),728,78
A59526,El-hope maadi,728,78
A59527,El-Hope Maadi Branch 2,732,83
A59528,el HOPE MAADI-A,732,83
A59529,hope maadi 6th Zone,739,79
A59530,HOPE MAADI Mall,739,79
A59531,HOPE MAADI262,766,80
A59532,el Hope Maadi,766,80
A59533,EL Hope Maadi,767,75
A59534,EL El Faraby Faisal Mall,708,74
A59535,el El Faraby Faisal 011,708,74
A59536,El Farab yFaisal,710,80
A59537,EL FARABY FAISAL 04,711,68
A59538,El Faraby Faisal Mall,711,68
A59539,El Faraby Faisalbr.2888,742,81
A59540,PH EL FARABY FAISAL 011,742,81
A59541,Ph/El Faraby Faisal-A,758,64
A59542,El Baraka Faisal Station St.,700,78
A59543,el El Baaraka Faisal,700,78
A59544,Ph/EL BARAKA FAISAL,727,93
A59545,el el bbaraka faisal,727,93
A59546,PY/El Baraka Faisal br.2,770,88
A59547,Ph/El Baraka Faisal 011,776,63
A59548,El-GREEN LEAF IMBABA Stationn St.,712,92
A59549,PH GREEN LEAF IMBABA Mll,729,79
A59550,GREEN LEAF IMBABA,756,88
A59551,PH El Tourath Rehab View,714,81
A59552,EL TOURATH REAHB VIEW 04,719,80
A59553,El Tourath Rehab View,719,80
A59554,el tourath rehab view 6th Zone628,764,74
A59555,Ph/El Tourath Rehab View Mall,764,74
A59556,PH el tourath rehab view 04,777,82
A59557,el El Tourath Rehab View 04,779,74
A59558,El-El Tourath Rehab View Mall,779,74
A59559,silver care faisal Station St.,701,79
A59560,EL SILVER CARE FAISAL,709,71
A59561,El-Silver Care Faisal,709,71
A59562,EL Silver Care Faisal-A,714,82
A59563,PY/silver care faisal,732,84
A59564,el Silver Care Faisal Mall,732,84
A59565,el SILVER CARE FAISAL,740,77
A59566,EL silver care faisal (2)659,778,84
A59567,Ph/Silver Care Faisal 04644,778,84
A59568,el angel dokki,702,79
A59569,EL Angel Dokki-A,702,79
A59570,PH ANGEL DOKKI Station St.,704,79
A59571,angel dokki-A825,704,79
A59572,Angel Dokki 6th Zone324,712,93
A59573,angel dokki Branch 1,768,87
A59574,Ph/NILE CARE BANHA,702,80
A59575,El-Nile Care Banha190,702,80
A59576,el Nile Care Banha,710,81
A59577,NILE CARE BANHA Mall,710,81
A59578,El-nile care banha 6thZone550,713,76
A59579,PH nile care banha Station St.459,728,79
A59580,EL nile care banha,728,79
A59581,nile care banha-A,741,76
A59582,nile care banha Mall,741,76
A59583,SALAMTEK Main RRoad,704,80
A59584,EL salamtek Branch 1,711,69
A59585,EL salamtek,727,94
A59586,el SALAMTEK Branch 1,727,94
A59587,EL Salamtek Branch 1,734,79
A59588,PH Salamtek Branch 2,734,79
A59589,PY/EL TOURATH 04,734,80
A59590,El-el turath Branch 1,734,80
A59591,el tourath (2),750,77
A59592,PH El Tourath 6th Zone,750,77
A59593,E-EL TOURATH,763,88
A59594,Health Gate Faial Branch 2,702,81
A59595,El-Health Gate Faisal 011770,702,81
A59596,EL Health Gate Faisal Mall,711,70
A59597,health gate faisal-A,711,70
A59598,PY/Health Gate Faisal (2)446,725,76
A59599,PY/Health Gate Faisal-A,736,73
A59600,el Health Gate Faisal,743,65
A59601,PY/HEALTH GATE FAISAL,743,65
A59602,PY/HEALTH GATE FAISAL-A,745,66
A59603,HEALTH GATE FAISAL Mall,745,66
A59604,Ph/health gate faisal Station St.,751,76
A59605,el HEALTH GAE FAISAL491,751,76
A59606,health gate faiasl Main Road,770,89
A59607,SEHA FIRSST OBOUR,714,83
A59608,Seha First Obour Main Road,714,83
A59609,Ph/Seha First Obour Branch 115,717,74
A59610,EL SEHA FIRST OBOUR Branch 2,717,74
A59611,seha first obour-A,720,83
A59612,PH Seha First Obour,720,83
A59613,PH Seha First Obour (2),746,76
A59614,Seha First bOour Mall881,781,83
A59615,el seha first obour-A,781,83
A59616,mira 6th Zone989,714,84
A59617,El-Mira (2),714,84
A59618,Mira-A,722,76
A59619,el MMira-A,722,76
A59620,mira 011,756,89
A59621,Mira Station St.,756,89
A59622,Ph/Mira Main Road,770,90
A59623,Ph/Mira (2),770,90
A59624,METRO FAIASL (2),719,81
A59625,PH metro faisal Station St.,719,81
A59626,METRO FAISAL,721,77
A59627,el Metro Faisal Main Road,721,77
A59628,EL METRO FAISAL-A,734,81
A59629,PY/metro faisal Station St.,734,81
A59630,EL Metro Faisal-A,741,77
A59631,metro faisal MainRoad,782,85
A59632,El-Seha First Faisaal 04,709,72
A59633,El-Seha First Faisal,709,72
A59634,Seha First Faisal (2),735,78
A59635,EL Seha First Faisal (2),758,65
A59636,PH Seha First Faisal br.2,758,65
A59637,Ph/SEHA FIRST FAISAL,767,76
A59638,seha first faisal Main Road,778,85
A59639,Ph/seha first faisal Mall,778,85
A59640,LIE LINE,702,82
A59641,Life Line br.2,712,94
A59642,EL LIFE LINE 6th Zone,712,94
A59643,el LIFE ILNE 011,727,95
A59644,LIFE LINE Mall,727,95
A59645,Life Line Main Road,730,79
A59646,Ph/ife line Mall,746,77
A59647,Life Line-A629,746,77
A59648,Life Line br.2,753,70
A59649,Life Line (2),753,70
A59650,PY/life line,763,89
A59651,Life Line (2),772,82
A59652,Ph/Life Line Branch 1,772,82
A59653,PY/Ebn Sina 04,714,85
A59654,Ebn Sina 04,731,80
A59655,ebn sina-A734,745,67
A59656,PY/EBN SINA 6th Zone,745,67
A59657,EL Ebn Sina Branch 1,757,80
A59658,Ebn Sina 011,767,77
A59659,Ebnn Sina,771,78
A59660,Ebn Sina 011411,771,78
A59661,EL el hokama dokki,704,81
A59662,EL HHOKAMA DOKKI 6th Zone,704,81
A59663,PH e lhokama dokki (2),714,86
A59664,Ph/el hokama dokki842,724,75
A59665,PY/el hokama dokki-A,725,77
A59666,el hokama dokki (2),741,78
A59667,el EL HOKAMA DOKKI 6th Zone,741,78
A59668,El-el hokaam dokki (2),756,90
A59669,El Hokama Dokki 6th Zone,756,90
A59670,El Hokama Dokki (2),782,86
A59671,MISR SMOUHA011,711,71
A59672,MISR SMOUHA Mall,761,65
A59673,Ph/misr smouha Branch 2,761,65
A59674,MISR SMOUHA br.2,768,88
A59675,City Care br.2,714,87
A59676,El-city care br.2,714,87
A59677,PH City Care Mall,760,76
A59678,city cre,760,76
A59679,CTY CARE 04,765,75
A59680,PH City Care-A,781,84
A59681,Ph/City Care Brach 1782,781,84
A59682,el El Nasr Haram br.2,710,82
A59683,EL NASR HARAM Branch 1,710,82
A59684,PH ell nasr haram (2),721,78
A59685,EL NASR HARAM 01157,778,86
A59686,PH LIFE LINE br.2,708,75
A59687,PH Life Line Mall,708,75
A59688,PY/LIFE LINE,744,90
A59689,El-LIFE LINE,744,90
A59690,Life Line,751,77
A59691,LIFE LINE 6th Zone,751,77
A59692,el llife line,753,71
A59693,EL Life Line br.2,753,71
A59694,Ph/Life Line 011,757,81
A59695,el life line,770,91
A59696,life line Station St.,777,83
A59697,Life Line-A,777,83
A59698,EL care 24 seven haram-A,715,60
A59699,PH Care 24 Seven Haram,739,80
A59700,EL care 4 seven haram br.2733,739,80
A59701,PH Care 42 Seven Haram148,772,83
A59702,PY/Metro Fasal 6th Zone,701,80
A59703,Ph/Metro Faisal (2),701,80
A59704,PY/Metro Faisal Branch 1,726,104
A59705,el METRO FAISAL Branch 1,740,78
A59706,El-METRO FAISAL 04301,740,78
A59707,El-Metro Faisal 04,766,81
A59708,PY/METRO FAISAL Mall,773,85
A59709,Green Leaf 011684,706,84
A59710,Green Leaf 04,706,84
A59711,EL Green Leaf Branch 2,728,80
A59712,Ph/Green Leaf (2)466,739,81
A59713,Green Leaf 04,739,81
A59714,AL NOZHA br.2,707,60
A59715,AL NOZHA br.2,707,60
A59716,PH Al Nozha 6th Zone,711,72
A59717,AL NOZHA Main Road,711,72
A59718,ALL NOZHA (2),725,78
A59719,Ph/Al Nozha (2),749,70
A59720,EL AL NOZHA Station St.,758,66
A59721,PH Al Nozha807,758,66
A59722,PhA/l Nozha Main Road,765,76
A59723,Ph/Al Nozha br.2126,765,76
A59724,Al Nozha Mani Road,782,87
A59725,Al Nozha Mall,782,87
A59726,el life line Branch 2,706,85
A59727,El-Life Lie-A,731,81
A59728,PY/LIFE LINE,735,79
A59729,liife line Mall,750,78
A59730,Life Line-A,750,78
A59731,life line 04,753,72
A59732,el LIFE LINE (2),769,73
A59733,Ph/AL NOZHA FAISAL Branch 2,729,80
A59734,el Al Nozha Faisal,735,80
A59735,Ph/AL NOZHA FAISAL Branch 2,735,80
A59736,AL NOZHA FAISAL 6th Zone,744,91
A59737,PH Al Nozha Faisal br.2754,776,64
A59738,PH Al Nozha Faisal Mall,776,64
A59739,PH Metro,729,81
A59740,PH Metro Mall182,729,81
A59741,metro,753,73
A59742,metro515,753,73
A59743,EL METRO,767,78
A59744,golden care faisal br.2,723,74
A59745,el Golden Care Faisal Mall,723,74
A59746,Golden Care Faisal Station St.,728,81
A59747,PY/GOLDEN CARE FAISAL Brranch 1,751,78
A59748,Ph/Golden Care Faisal,751,78
A59749,PH omega,706,86
A59750,omega Mall676,711,73
A59751,Omega 011422,711,73
A59752,OMEGA-A,712,95
A59753,OMEGA,724,76
A59754,PY/OMEGA MMain Road,732,85
A59755,PH omega Branch 2,742,82
A59756,Ph/Omega,742,82
A59757,El-OMEGA Branch 1206,743,66
A59758,EL OMEGA Station St.,743,66
A59759,ommega-A,751,79
A59760,Omega Main Road919,751,79
A59761,Angel Branch 2,722,77
A59762,ELAngel,767,79
A59763,Angel 6th Zone,767,79
A59764,PH ANGEL Main Road,775,76
A59765,PH care 24 seven br.2,713,77
A59766,el CARE 2 SEVEN,713,77
A59767,care 24 seven 6th Zone,715,61
A59768,Care 24 Seven Station St.60,724,77
A59769,el Care 24 Seven,724,77
A59770,Care 24 Seven 011,742,83
A59771,EL care 24 sevne (2)699,748,83
A59772,Care 24 Seven,748,83
A59773,MIRA REHAB VVIEW Station St.,707,61
A59774,MIRA REHAB VIEW 6th Zone,710,83
A59775,Mira Rehab View,734,82
A59776,El-Mira Rehab View 04,750,79
A59777,Ph/mira rehab view Mall,758,67
A59778,El-Union Pharm486,743,67
A59779,union pharm 6th Zone,762,84
A59780,Union Pharm,762,84
A59781,EL union pharm 04,765,77
A59782,el Union Pharm (2),765,77
A59783,Ph/Union Pharm Main Road,778,87
A59784,Ph/Union Pharm (2),778,87
A59785,Ph/BETTER LIFE MONTAZA Mall,718,65
A59786,Better Life Montaza Main Road,718,65
A59787,PH BETTER LIFE MONTAZA,722,78
A59788,BETTER LIFE MONTAZA,722,78
A59789,better life montaza,753,74
A59790,BETTER LIFE MONTAZA 6th Zone,767,80
A59791,El-BETTER ILFE MONTAZA 011,777,84
A59792,Ph/better lifem ontaza (2),777,84
A59793,el omega shubra (2),721,79
A59794,El-Omega Shubra,721,79
A59795,omega shubra,748,84
A59796,Omega Shubra Main Road,748,84
A59797,PY/omega shubra 04,750,80
A59798,Omega Shubra 6th Zone,750,80
A59799,OMEGA SHUBRA,772,84
A59800,Omega Shubra 6th Zone,773,86
A59801,PY/ALPHA PHARMA AGAMI Branch 2,724,78
A59802,EL Alpha Pharma Agami Main Road772,732,86
A59803,Ph/ALPHA PHARMA AGAMI (2),732,86
A59804,Alpha Pharma Agami 011,773,87
A59805,El-alpha pharma agami 04,773,87
A59806,El Zahraa Nozha Branch 2,709,73
A59807,el EL ZAHRAA NOZHA Main Road,709,73
A59808,Ph/el zahraa nozha Mall,736,74
A59809,EL ZAHRAA NOZHA Station St.,736,74
A59810,PH EL ZAHRAA NOZHA Branch 2,751,80
A59811,Ph/El Zahraa Nozha 011,770,92
A59812,el El Zahraa Nozha br.2,770,92
A59813,El-silver care nozha 011,706,87
A59814,PY/SSilver Care Nozha Station St.,711,74
A59815,Silver Care Nozha (2)71,711,74
A59816,el SILVER CARE NOZHA Station St.,715,62
A59817,el Silver Care Nozha Branch 1,729,82
A59818,Silver Care Nozha Branch 1,749,71
A59819,Silver Care Nozha 011,766,82
A59820,SILVER CARE NOZHA (2),767,81
A59821,Ph/silvercare nozha Station St.,767,81
A59822,El-NILE CARE Main Road,712,96
A59823,nile care 011,712,96
A59824,El-Nile Care Mall,713,78
A59825,NILE CARE 04,713,78
A59826,Ph/INLE CARE,737,81
A59827,Nile Care Branch 2997,737,81
A59828,Ph/NILE CARE,740,79
A59829,Ph/Nille Care Main Road,740,79
A59830,Ph/Nile Care 6tth Zone,750,81
A59831,Nile Care 6th Zoone,752,72
A59832,Ph/iNle Care-A,752,72
A59833,Nile Caare Branch 1,769,74
A59834,PH Nile Care 011,769,74
A59835,el HHEALTH GATE 04,706,88
A59836,el HEALTH GATE 6th Zone,706,88
A59837,Health Gate br.2,707,62
A59838,El-health gate 04,707,62
A59839,el health gate-A,727,96
A59840,Health Gate-A,730,80
A59841,Ph/Health Gate 04,730,80
A59842,el Heealth Gate,755,88
A59843,Health GGate,755,88
A59844,PH Health Gate 6th Zone,773,88
A59845,PY/Health Gate (2),773,88
A59846,el health gatee Main Road,778,88
A59847,PY/Dr Medhat597,704,82
A59848,PY/DR MEDHAT Mall,704,82
A59849,Dr Medhatt Main Road,714,88
A59850,El-Dr Medhat Branch 2,726,105
A59851,PH Dr Medhat-A,730,81
A59852,dr medhat,730,81
A59853,PH Dr Medhat Station St.,732,87
A59854,dr medhat (2),733,75
A59855,PH Dr Medhhat,737,82
A59856,PH dr medhat 6th Zone242,737,82
A59857,EL El Nasr Helwa n6th Zone,709,74
A59858,PH El Nasr Helwan Branch 1,767,82
A59859,El Nasr Helwan (2),775,77
A59860,El Nasr Helwan(2),775,77
A59861,El-El Nasr Helwan 011,779,75
A59862,Health Gate Faisal-A,712,97
A59863,health gate faisal55,712,97
A59864,Health Gate Faisal,719,82
A59865,el health gate faisal,719,82
A59866,PH health gate faisal Branch 1,722,79
A59867,Health Gate Faisal 011,722,79
A59868,Ph/health gate faisal Main Road,734,83
A59869,el Health Gate Faisal br.2869,740,80
A59870,health gate faisal (2),742,84
A59871,PY/health gae faisal Branch 2,764,75
A59872,el Health Gate Faisal Mall,764,75
A59873,PY/HEALTH GATE FAISAL451,771,79
A59874,nile care br.2,711,75
A59875,el Nile Care 011,750,82
